sys,msg,itr,dvfs,rapl,rnd_mean,joules_mean,time_mean,edp_mean,llcmiss_total_mean,cycles_total_mean,ins_total_mean,gov_mean,tput_mean,eput_mean,rnd_std,joules_std,time_std,edp_std,llcmiss_total_std,cycles_total_std,ins_total_std,gov_std,tput_std,eput_std
linux,65536,12,0x1900,135,4.5,24.478767431999998,0.8909730748183018,10.90979552971327,10447136214675.7,1415955840777794.2,989756668971768.4,0.0,367941385.81599975,2678.441220441865,3.0276503540974917,0.5430100480849105,0.01982918813778669,0.48501647572827383,7024687957618.34,955626439057545.9,659795670384056.9,0.0,8174696.647963334,59.224453767433765
linux,65536,12,0x1A00,135,4.5,25.48973938,0.8990166058677952,11.461295235438751,10583590952811.9,1434726425866923.5,1002647527692975.6,0.0,364599381.96198064,2571.826980595389,3.0276503540974917,0.46037460234391303,0.016655099697603655,0.4197262886762961,7213628296890.432,982415146811644.1,678343675303980.0,0.0,6731762.476880998,46.341006806031515
linux,65536,12,0x1B00,135,4.5,26.416297585999995,0.9020840508565694,11.919403699614168,10540815407597.1,1428586686640289.8,998491885525930.0,0.0,363393745.88566506,2481.8335539082714,3.0276503540974917,0.5364485930048409,0.018844356031700964,0.48549399731080617,7182034703336.323,977319445266961.6,674904559327091.6,0.0,7767048.4802826205,51.48761097629655
linux,65536,12,0x1C00,135,4.5,26.969516839999994,0.891762339469772,12.029773682322393,10432331818286.1,1415061150379908.0,988668458597305.2,0.0,367589976.96296346,2430.94675721192,3.0276503540974917,0.5595675044240889,0.01818729196295062,0.4941712839508076,7159920234806.906,976843181571581.5,674432526435122.1,0.0,7508746.613261966,50.557614231740786
linux,65536,12,0x1D00,135,4.5,27.315036812,0.8780163609366761,11.996347808406746,10213232456335.3,1384491894167456.8,967440296800398.4,0.0,373359822.7112659,2400.178986040087,3.0276503540974917,0.5656556930567961,0.018988128509899886,0.5109229194531815,6952407417951.435,947190242990103.9,653998773130800.5,0.0,7960698.518091166,49.06670898276176
linux,65536,12,0xC00,135,4.5,20.266894508,1.069442145152464,10.83730136009324,12755393337792.4,1726141464866425.0,1210757933964037.5,0.0,306408220.4823293,3233.700431381237,3.0276503540974917,0.08617944601001824,0.0047633436537864214,0.091872062496906,8330895011678.798,1138660942150684.2,783974297507423.2,0.0,1368002.945358927,13.737779411656627
linux,65536,12,0xF00,135,4.5,20.629545356,1.003583144683843,10.355134574415406,11930097027245.9,1616957921568414.5,1132644952628684.8,0.0,326619730.56142765,3177.7424088019766,3.0276503540974917,0.38196424821854186,0.019837682932108837,0.4051193644547362,7802695743424.985,1067309484978363.5,735149440802272.9,0.0,6164581.632737069,56.38202065280621
linux,65536,16,0x1000,135,4.5,20.892926852,0.9936643646084015,10.380662215959148,12077720958982.8,1633592504244482.8,1146229875061097.5,0.0,329781410.9467375,3136.8804911114503,3.0276503540974917,0.13873172343649495,0.006334929030726439,0.13377741431285511,7699066542118.7705,1055702733480684.4,726178113821981.2,0.0,2111108.651019131,20.941263362527938
linux,65536,16,0x1100,135,4.5,21.657658861999998,1.0011792839583737,10.84490335550731,12141583839222.3,1641505837002189.2,1151967512969742.0,0.0,327395743.8298522,3026.935163891897,3.0276503540974917,0.39983303191069347,0.018491751652895873,0.3974284663226438,7763929464445.013,1063870938381399.6,731896334015067.8,0.0,6119402.056940707,56.49643438254579
linux,65536,16,0x1200,135,4.5,22.077124215999998,0.9930181349028052,10.965120551854332,12080730340281.2,1634106259164214.8,1146428762923666.5,0.0,330106340.2559718,2969.4378375517563,3.0276503540974917,0.40753254017659474,0.019860846289894544,0.41533029381763437,7740041234333.416,1063002176364574.1,731009423641828.9,0.0,6802294.212498189,56.29839606524083
linux,65536,16,0x1500,135,4.5,22.723942206000004,0.9375404678415407,10.661640992103335,11329984365241.2,1531519508061254.5,1074469911445324.6,0.0,349828844.0747555,2886.3409469199287,3.0276503540974913,0.6884035866623267,0.030174217596391766,0.672863695743148,7194077375248.852,987158115006048.4,678561860880009.9,0.0,11000469.555957487,85.6271661288313
linux,65536,16,0x1600,135,4.5,22.873365074,0.9141951928259286,10.455608389367757,11072914490971.1,1495654730302943.2,1049564431796548.8,0.0,358444153.44063896,2865.2377971493006,3.0276503540974917,0.12009294574959913,0.004734089895561379,0.10810220706360124,7103465210488.67,973103413126828.8,669547082415321.9,0.0,1859323.0641804435,15.082404052744115
linux,65536,16,0x1700,135,4.5,23.707601806,0.9198559851572362,10.905425341395697,11143564694894.6,1505153461339504.0,1056348229706220.8,0.0,356288102.58465403,2764.720737042008,3.0276503540974917,0.29261896633243345,0.012478542542108373,0.28359799593720714,7220443767099.455,988938084661607.2,680673998921400.1,0.0,4785569.468651095,33.788987428911156
linux,65536,16,0x1800,135,4.5,24.230922142,0.9166862955125158,11.107717637146257,11060290553835.6,1494315338358445.2,1048591725554260.8,0.0,357517563.4520832,2705.015495875766,3.0276503540974917,0.3011771400956573,0.012171650334513106,0.286638860337366,7142936119832.013,977909556414343.1,673015565831687.8,0.0,4696990.794017143,33.27770517836005
linux,65536,16,0x1900,135,4.5,25.175368119999998,0.9237560940538255,11.629922464844679,11117780622655.2,1502502487769112.0,1054273558424520.8,0.0,354788826.799476,2603.5951629185142,3.0276503540974917,0.33682398469265484,0.013039010362254804,0.3209088472057992,7162274315553.897,980684539134662.9,674748341377042.6,0.0,4972219.9265763415,34.531777660962426
linux,65536,16,0x1A00,135,4.5,25.836178003999997,0.9187649184706617,11.869118345092483,11031158188578.1,1490895128335876.5,1046115834180270.4,0.0,356665948.24022317,2536.6907092662373,3.0276503540974917,0.16450980466587425,0.0059023449044231496,0.15135154438976228,7096105294642.315,971205948984033.0,668232741707205.9,0.0,2289353.498226867,16.161013378545334
linux,65536,16,0x1B00,135,4.5,26.382200641999997,0.9089493496721897,11.990372874024816,10920609417427.9,1476680292842046.8,1036000549406179.6,0.0,360514923.640592,2484.166372834992,3.0276503540974917,0.14435032702967102,0.005224455798844925,0.133263858158509,7073923373277.817,968508920369170.8,666520898412283.1,0.0,2085378.4557049342,13.668089916643902
linux,65536,16,0x1C00,135,4.5,27.293541576000003,0.9118565547781226,12.444509693362827,10944250052915.9,1479111896403188.8,1037845040102510.8,0.0,359372600.79961884,2401.2703670671735,3.0276503540974917,0.2018292360267256,0.006830289072766726,0.18623012525222826,7082422929678.751,967513265870962.9,666118640930884.9,0.0,2645372.9465158787,17.46603927965378
linux,65536,16,0x1D00,135,4.5,27.936762784000003,0.906658931158252,12.664678196161463,10875505944154.2,1470855523555335.2,1031825547286905.6,0.0,361419032.66246825,2345.8909791217848,3.0276503540974917,0.08885963798260406,0.003239472979211822,0.08374819720999908,7075946366106.9375,967828312265831.9,666317292854646.4,0.0,1301265.1455546499,7.500023797699542
linux,65536,16,0xC00,135,4.5,20.820814195999997,1.1035033343459775,11.491797138118141,13366519864075.1,1808389201352803.5,1269311555313293.5,0.0,297044061.98456144,3148.673119881994,3.0276503540974917,0.4042899126108584,0.021371469035133244,0.4484393177644325,8383559270389.823,1149998681167389.2,790480422883276.0,0.0,5673124.240752275,60.295807609322935
linux,65536,16,0xF00,135,4.5,21.20860742,1.0350049545879152,10.98133361600343,12513171509077.1,1692199715059557.5,1187510970862019.5,0.0,316777280.2250162,3091.5560219108024,3.0276503540974917,0.4947467503622923,0.026211784115116772,0.5383549787801777,7806671892390.281,1069632521461360.0,735241247446526.9,0.0,7887948.399245976,70.97332116115508
linux,65536,20,0x1000,135,4.5,21.857126899999997,1.0446457365330126,11.419590311639972,12938063349903.7,1749583379835149.5,1227339744732105.5,0.0,313762129.0728525,2999.195878787229,3.0276503540974917,0.37959597749183327,0.018292043378202602,0.39803041505478726,7956501030173.23,1089469827958991.5,748584006664206.8,0.0,5484136.6613354245,52.12473111232386
linux,65536,20,0x1100,135,4.5,22.182790559999997,1.0302495336377702,11.431751958170848,12811551647167.0,1732286438495827.5,1215080023981034.5,0.0,318202998.13088286,2955.583890796187,3.0276503540974917,0.4712226489037946,0.02290588795211816,0.4922710179616778,7968194082355.063,1089874651991703.2,749486711926325.1,0.0,7204376.9578611525,63.90686624832855
linux,65536,20,0x1200,135,4.5,22.70837548,1.026128713182315,11.662132730901533,12723004767544.6,1722994557751002.5,1208245708504635.2,0.0,319666519.3963967,2888.8162855770634,3.0276503540974917,0.7352049091650451,0.034105626711521606,0.7499719029052113,7997334326829.343,1098962086140467.5,755106815786334.9,0.0,11046045.630881108,97.2311138035572
linux,65536,20,0x1500,135,4.5,23.534626654,0.9759166005919312,11.489200547591816,12088105179861.5,1635266814364117.2,1147166624434336.0,0.0,335926202.8660615,2785.88815058375,3.0276503540974917,0.5219760608304702,0.022545706753359346,0.5221172874620063,7692948359647.038,1053636561222538.5,724571219336260.8,0.0,7689829.305738154,61.41197740417608
linux,65536,20,0x1600,135,4.5,24.63263859,0.9918684541615359,12.223242096152424,12239036482023.6,1655034333154426.5,1161125798523622.0,0.0,330571416.5408672,2662.030972819335,3.0276503540974917,0.6104329323216585,0.025793858675156295,0.6148868248007575,7633858332084.553,1042930625375119.4,717524142046477.8,0.0,8762049.36481088,67.08425993916421
linux,65536,20,0x1700,135,4.5,24.696867929999996,0.9642496524653975,11.914781632258743,11948390918555.1,1616682421331448.5,1133999162012556.0,0.0,340053587.78020084,2655.3182701490596,3.0276503540974913,0.6617265609690243,0.026234047203458122,0.6456227022296235,7528194386628.302,1031748891391769.6,709027828812667.9,0.0,9172614.446041683,70.60288922589856
linux,65536,20,0x1800,135,4.5,25.442845400000003,0.9699880490993273,12.347802063050123,11956759934818.8,1617370799825319.2,1134609622862425.5,0.0,338048302.054555,2577.539141526904,3.0276503540974917,0.6880990845738225,0.026416266229962886,0.6638780451194437,7402830443871.033,1014110662783930.0,696467687638071.8,0.0,9372681.286278429,70.94214239586559
linux,65536,20,0x1900,135,4.5,26.20603615,0.9686305784933029,12.710965288576364,11927578395999.9,1614120923263027.2,1132181991767646.5,0.0,338804453.29367745,2504.431325237901,3.0276503540974917,1.0574421268005731,0.03990639167340391,1.0405826152654576,7321753974500.36,1003943851587134.1,689154734386915.8,0.0,13824706.124597626,100.08584268172035
linux,65536,20,0x1A00,135,4.5,27.640453260000005,0.9917952873432025,13.712651691463572,12136597845371.7,1642989170867503.5,1152805121197000.0,0.0,330536801.30591816,2372.01692350104,3.0276503540974917,0.594545141765659,0.021806962470205127,0.5919827894619285,7550027607161.569,1037302493734001.9,711913734257751.1,0.0,7382374.658142629,51.642153193577585
linux,65536,20,0x1B00,135,4.5,28.708465562000004,0.9982232011804143,14.339028364501626,12356821198319.7,1671285814885585.5,1172610831797207.2,0.0,328514946.0153111,2284.4670147874576,3.0276503540974917,0.8012850078141722,0.028617346647208778,0.7971389106833415,7807694264267.694,1068309931888564.1,734762690343428.5,0.0,9759388.716918066,65.95593878549275
linux,65536,20,0x1C00,135,4.5,28.656889814,0.9655222763869918,13.852972474119142,11928145442507.8,1612072508079123.2,1131579558005341.2,0.0,339855703.93253314,2289.8879098274097,3.0276503540974917,1.085992223483074,0.03796806793236229,1.0667470038680775,7535473666662.381,1030033326159533.4,708814746364092.4,0.0,13414169.625975003,87.05667668112372
linux,65536,20,0x1D00,135,4.5,29.358268407999994,0.9609771069231403,14.127961833050056,11905048414756.7,1612787876248472.5,1131324447620680.5,0.0,341530874.7108696,2235.580925410617,3.0276503540974917,1.1893096280043771,0.04051696566496261,1.1677134995977472,7740623665283.507,1065659343390384.8,732370578958004.8,0.0,14357134.704452245,90.4509606254591
linux,65536,20,0xC00,135,4.5,21.397512485999997,1.1370794034411733,12.168141629617807,14131020556257.3,1908857671151995.2,1339858409628674.0,0.0,288248003.10993576,3063.477800685475,3.0276503540974917,0.33618113648350406,0.018660704297787725,0.386905165210301,8665227933793.786,1186377943050785.8,815103135986555.5,0.0,4815450.312896255,48.93376864992214
linux,65536,20,0xF00,135,4.5,21.430660258,1.0492549873293058,11.244550600260231,12992707911580.5,1756573668079564.5,1232664725256660.0,0.0,312340881.17897,3058.4208791999195,3.0276503540974917,0.24930041531655897,0.01301585069837955,0.26947863540526845,8015434106505.509,1097295281601900.5,754255251139950.5,0.0,3861047.8195054093,35.562470246185136
linux,65536,24,0x1000,135,4.5,22.136807601999998,1.0619146843154081,11.761863346867617,13473645638425.4,1812721245751052.5,1272613302581204.8,0.0,308806078.6914114,2962.4283127081053,3.0276503540974917,0.5939784960481563,0.030591518659018543,0.6527923244112918,8077005530106.387,1109955258290544.5,762101689252809.1,0.0,8929365.300460925,79.9248608242106
linux,65536,24,0x1100,135,4.5,23.240302456,1.08671364369436,12.639099956686653,13796314898140.1,1858643294884812.8,1304129038030559.2,0.0,301829097.6381864,2822.379922977628,3.0276503540974917,0.7121944594432137,0.035356180463764174,0.7866286607749774,8289455660525.736,1141867674838028.8,783506231096338.2,0.0,10113570.423693849,88.87543389446267
linux,65536,24,0x1200,135,4.5,23.799821037999997,1.0828669699886102,12.909899369341161,13531436371403.9,1819592238801214.8,1277773649142486.2,0.0,303238757.41484034,2758.809165524063,3.0276503540974917,1.0518923337091535,0.05045970092123488,1.132215279209307,7793194802330.578,1063988579102230.1,730857253603160.4,0.0,15132787.265807139,130.09887040937969
linux,65536,24,0x1500,135,4.5,24.105896961999996,1.0058130865217538,12.14058124803716,12815416146710.3,1727912312254168.5,1212131618247986.5,0.0,326248505.78592134,2722.297601010204,3.0276503540974913,0.9522616872981892,0.04103240223717664,1.0005841428332158,7830701687947.606,1074731245675147.4,738270533553297.0,0.0,12595691.6289414,102.03152937589577
linux,65536,24,0x1600,135,4.5,24.330345620000003,0.9844802446138775,11.9771843748806,12435554567220.5,1675932233335155.2,1176155510890908.0,0.0,332868237.1913376,2693.781765725011,3.0276503540974917,0.21510105487012002,0.008508236834387721,0.20788489067236005,7533782029381.264,1031135175646955.2,708759430264818.0,0.0,2899641.5293607973,23.975434330721413
linux,65536,24,0x1700,135,4.5,25.157167518,0.9871288506996037,12.418217748768294,12482806788321.3,1683194271295273.8,1181194280957753.2,0.0,331994019.4960515,2605.3840930573065,3.0276503540974917,0.2952881343077457,0.011656191736813249,0.29262387091670317,7651800257148.082,1047329842463923.2,720262058584990.9,0.0,3897271.2412602273,30.425764187883104
linux,65536,24,0x1800,135,4.5,25.58219972,0.97944346304947,12.530323305555992,12383285990519.2,1670249736417890.5,1172115662590717.5,0.0,334618865.76779234,2562.207786180905,3.0276503540974913,0.3468947192271921,0.013954997638995168,0.3467833124599855,7607271461970.787,1041242644618505.4,715895276476593.6,0.0,4798412.262414952,34.95215207154733
linux,65536,24,0x1900,135,4.5,26.496646063999997,0.984587679064717,13.048464481486278,12398728187398.9,1673053959288627.5,1174219220961174.5,0.0,332927691.01367533,2474.161025032539,3.0276503540974917,0.4963522508046942,0.019413067225664476,0.4978937786458915,7629228571237.747,1044861858025312.6,718236052958487.2,0.0,6669023.428800926,46.94645739410277
linux,65536,24,0x1A00,135,4.5,27.632797317999994,0.9964226638354013,13.768184435074204,12491310251651.7,1686567930584378.5,1183689800919019.0,0.0,328885980.1586316,2371.880280920136,3.0276503540974913,0.27124635257963237,0.00994848736808414,0.2723131142428384,7681837728767.213,1052884382584012.8,723558689775808.0,0.0,3288665.119053991,23.296974629325582
linux,65536,24,0x1B00,135,4.5,28.308496384,0.9893475568784679,14.004446314818153,12394042920993.6,1673517638481179.2,1174682367266610.8,0.0,331232141.77661914,2315.220728551806,3.0276503540974917,0.24569899205629103,0.008897268996830276,0.24769436478129087,7617992986434.353,1042715810250298.2,716800136240115.6,0.0,2961011.078499045,19.977824612497148
linux,65536,24,0x1C00,135,4.5,29.078442736,0.9844470127058663,14.316163315679741,12314935241142.4,1662923931500727.2,1167364292550325.8,0.0,332931180.5147312,2254.2664703650016,3.0276503540974917,0.44908746816144346,0.01522819286223837,0.43470800757017325,7620317060247.149,1043355265166634.1,717311688323636.6,0.0,5334455.497516909,36.022570324213774
linux,65536,24,0x1D00,135,4.5,29.903450220000003,0.9845371633231597,14.720969600276273,12307002441793.5,1662429458943920.5,1167014471154674.8,0.0,332838496.8248578,2191.6469734109537,3.0276503540974917,0.16500701326440217,0.006213008475686432,0.17146801008655835,7600781572208.385,1040852206784994.6,715458223128242.6,0.0,2122745.5115085477,12.162433573049817
linux,65536,24,0xC00,135,4.5,21.759205006,1.158674170749714,12.621392855125041,14900097662069.0,2003045161044845.2,1405997596196455.5,0.0,283158379.1706625,3015.2804939809184,3.0276503540974917,0.784195624722711,0.043901374477984624,0.949190911041506,9075034503929.475,1251137038899187.5,858881061737038.1,0.0,10337558.538526757,105.03743606131138
linux,65536,24,0xF00,135,4.5,22.263663982,1.0950699548172262,12.200791287613404,13997317774547.1,1882315773577434.0,1321558754020571.2,0.0,299509232.62618536,2946.198856135249,3.0276503540974917,0.6842141343982698,0.03470563327706564,0.7514875105416534,8543993999497.837,1174303371653690.8,806814601244306.5,0.0,9721100.22686909,92.8795137044759
linux,65536,28,0x1000,135,4.5,22.969422196,1.1069400446344981,12.724200320793697,14489559004351.0,1935447466384260.5,1358776519090632.0,0.0,296300169.07961833,2855.6304843507573,3.0276503540974917,0.7074485990150915,0.03559435666695394,0.7986861070988629,8214239879137.734,1131962435393332.2,776602842674666.6,0.0,9569956.3242918,88.25313419118794
linux,65536,28,0x1100,135,4.5,23.585210502000002,1.1058299071827267,13.063302769937744,14620219689833.7,1958090999458448.8,1373855651641531.8,0.0,296861600.33653355,2783.527086037722,3.0276503540974917,1.0247851968994603,0.04921533610646977,1.1347763906458375,8788289413480.563,1217736213671708.0,836224463133783.0,0.0,13516353.996310567,123.73193500166263
linux,65536,28,0x1200,135,4.5,25.114184676,1.146099184068684,14.391717586984871,15003426112209.3,2006447873420252.0,1408448421574392.8,0.0,285909611.57163846,2609.540413097044,3.0276503540974913,0.07149193488869238,0.0018523684192442438,0.06018456020662508,8655071866811.18,1193453130546082.0,819355438716491.5,0.0,463395.1381267478,7.457819099731862
linux,65536,28,0x1500,135,4.5,24.613671936,1.0285356722191974,12.676007701194845,13503963861453.4,1805731210123151.2,1267691291973122.0,0.0,319042420.2504078,2665.9538730235154,3.0276503540974917,0.9489817337958965,0.04214887232025172,1.037566097559855,7959800129865.991,1088966281162826.8,748667704556900.4,0.0,12301008.864833351,97.10132159795518
linux,65536,28,0x1600,135,4.5,24.914872289999998,1.010585768926127,12.590194063218913,13149287382106.4,1760801065034033.5,1236070899783028.8,0.0,324271245.15419704,2630.5768114599787,3.0276503540974917,0.21775753251356106,0.009125069618060687,0.2238206888777009,7649290704918.149,1051756448056303.6,722205646375574.4,0.0,2910899.420299775,22.886778088288118
linux,65536,28,0x1700,135,4.5,25.961009381999997,1.022831873735129,13.2810603330848,13223298482654.1,1771901168518090.5,1244081651692563.2,0.0,320477634.71269995,2525.1116265146247,3.0276503540974917,0.4604476530962227,0.020245259088487337,0.4997236901246057,7688429675983.481,1058451911843925.1,726712117043208.2,0.0,6297482.732173507,44.51534101510595
linux,65536,28,0x1800,135,4.5,26.418652204,1.015383720201283,13.417947565131987,13220774951950.9,1770890931837662.2,1243314975325756.8,0.0,322846378.13683426,2481.610691755311,3.0276503540974917,0.5504015041160513,0.021910862697011726,0.5778796627549525,7780449334897.044,1066356560982002.6,732689368573222.6,0.0,6742744.964769563,50.088303589167126
linux,65536,28,0x1900,135,4.5,27.371846740000002,1.0204532697425068,13.973104361342475,13192621789191.4,1768569640653973.5,1241847649595036.2,0.0,321282811.22554123,2395.40871181041,3.0276503540974917,0.6379828506905866,0.025319139017510813,0.6864214942623261,7818466276973.028,1074608602903295.5,738005448922852.2,0.0,7642379.164354747,53.585379884358666
linux,65536,28,0x1A00,135,4.5,28.657710801999997,1.0374576726405769,14.903984367012962,13316257719652.6,1786823357426086.0,1254273066926124.8,0.0,316639065.170932,2292.1960217173532,3.0276503540974917,1.5090630396771163,0.05657027183977107,1.65069000526225,7563513833106.082,1040707936402074.1,713603962185299.0,0.0,16101765.205638612,112.73711088242354
linux,65536,28,0x1B00,135,4.5,29.743528472,1.0443451627741942,15.562687050965328,13377929706054.3,1795788119489526.5,1260724381172507.5,0.0,314383663.55321443,2207.5192972712275,3.0276503540974917,1.3952958397142246,0.05008443588171873,1.513768327704702,7690369493347.038,1059345485526125.2,726539450839593.2,0.0,14318514.862182334,98.33141883556526
linux,65536,28,0x1C00,135,4.5,31.094110193999995,1.0591804692691273,16.516182171577096,13568576979540.2,1824554581744978.5,1280333496577703.0,0.0,310273087.9771787,2113.6927535175323,3.0276503540974913,1.7804480566779302,0.06123652374398656,1.9288164949963884,7741480326250.236,1072047347485281.4,733913838610688.9,0.0,17338823.788581043,116.99336262727157
linux,65536,28,0x1D00,135,4.5,31.281709004,1.0364289140789358,16.233500836588572,13308695543830.3,1787376942904765.8,1255005305279086.5,0.0,316598011.515082,2097.689805838764,3.0276503540974917,1.213353097059076,0.04191323593494969,1.3291217659588463,7800073334761.533,1073271506639736.9,736034396785055.8,0.0,11973961.881475374,76.35850871656115
linux,65536,28,0xC00,135,4.5,22.302119182,1.1922836333736666,13.301152357048688,15764812857167.2,2103898678188999.2,1477245084523034.2,0.0,274956716.12565386,2939.8419716719013,3.0276503540974917,0.49400898979154817,0.026686572206632033,0.594760913667568,9211650137794.28,1271081699418848.0,873300960186321.8,0.0,6096081.0542799225,64.5746438771661
linux,65536,28,0xF00,135,4.5,23.099924190000003,1.1393377287716304,13.178776103338894,14876891955964.8,1986408488569186.5,1394746580493625.8,0.0,288034194.87523365,2841.1519454327176,3.0276503540974917,0.9285862510765365,0.04660851336771846,1.074338846505503,8540180341139.635,1176741420413182.0,807892351392202.8,0.0,11646241.681662694,113.02021181891108
linux,65536,32,0x1000,135,4.5,24.32930031,1.1767860353744948,14.32064575220829,15694142092287.4,2088351147007846.0,1464918337209331.2,0.0,278564694.1504666,2694.645609275354,3.0276503540974917,0.48485323527398755,0.025125429329677738,0.5981309933072577,8903234539649.174,1227862549973586.5,844131145954406.2,0.0,5796789.30874551,52.359758843230075
linux,65536,32,0x1100,135,4.5,24.855584137999998,1.1697692427480149,14.543364211182046,15587653006059.1,2074132920078416.8,1454896641509995.2,0.0,280232280.5054663,2637.7604793480396,3.0276503540974917,0.5283699346854558,0.024159866566547727,0.6049651459423236,8763577187709.218,1207193692679180.0,829763629816140.6,0.0,5847252.292758068,56.96137866293073
linux,65536,32,0x1200,135,4.5,25.535620096,1.1696319224592837,14.934699539995384,15492889183952.7,2062375837094993.5,1446818919533480.8,0.0,280175828.6650925,2566.6484521858883,3.0276503540974917,0.23384713829327125,0.010245834064682484,0.2665259951835588,8713781016562.822,1203640074518808.8,826649768864480.8,0.0,2450246.326954342,23.5681552197629
linux,65536,32,0x1500,135,4.5,27.192672975999994,1.1496310591486412,15.63083649808019,15169512986754.0,2020139216709881.2,1417504695450731.2,0.0,285032568.4610488,2410.0806770192935,3.0276503540974917,0.08188449333997777,0.0032086066309531657,0.08012030814228044,8540160643488.306,1179265197999960.0,809760904169338.5,0.0,794244.253687788,7.2690595364739465
linux,65536,32,0x1600,135,4.5,27.689233375999997,1.1381598810551314,15.762175353723284,14980514376268.6,1994720000338376.8,1399935482281438.5,0.0,287982997.6594627,2367.6796847496234,3.0276503540974913,0.5421398029254509,0.01970978254905748,0.573362040060881,8461460753691.725,1167596795796289.0,802014285961459.0,0.0,5112823.063457111,47.62223840694633
linux,65536,32,0x1700,135,4.5,28.382389882000002,1.1359009958968953,16.123366248335955,14929919281642.5,1990278055577119.2,1396595727089542.0,0.0,288535033.0895511,2309.6422164093206,3.0276503540974917,0.47984894192216376,0.016972188322779188,0.5052480031711925,8430057439647.378,1167721082069106.5,801460530462659.5,0.0,4401487.521601084,39.75156169889679
linux,65536,32,0x1800,135,4.5,28.910811636,1.1274256345605635,16.304145330887785,14745640181978.2,1965732876128837.5,1379492834117288.5,0.0,290752354.09129727,2267.940159354858,3.0276503540974917,0.6687837301618,0.022712417862495768,0.6980048595485525,8188757969375.775,1133983184960768.8,777629723535906.8,0.0,5951822.689613422,53.15542501530106
linux,65536,32,0x1900,135,4.5,30.052047522,1.1370386612891936,17.091587503017355,14882858696263.7,1982484449160070.0,1391629244020852.8,0.0,288291996.17444104,2181.6728592410254,3.0276503540974917,0.6412950692248209,0.022455897464075385,0.6890244665309647,8322111230818.12,1148498304566100.5,788020937027870.2,0.0,5896719.061747219,48.07045702024304
linux,65536,32,0x1A00,135,4.5,31.172578639999994,1.143644645153326,17.827332856547237,14979773053262.4,1996338264831792.0,1401441156031683.8,0.0,286549600.59279954,2102.7082908549446,3.0276503540974917,0.41702077410874017,0.011591578100737717,0.41352230228216763,8422784282507.647,1162231113683115.0,797984952856289.6,0.0,2963630.823168115,28.88301273981423
linux,65536,32,0x1B00,135,4.5,31.976815737999992,1.1359795417860488,18.17736323193485,14976215904480.3,1996707184761378.5,1401762602458827.2,0.0,288706837.2902991,2051.2764483314118,3.0276503540974917,0.9658288945324807,0.0342444101624831,1.0633553452772926,8708641790441.058,1201662537600565.5,825601463918792.0,0.0,9251705.407791516,65.92306683112655
linux,65536,32,0x1C00,135,4.5,33.31549008199999,1.148570816679592,19.13324170651577,15068108968835.4,2009859620401659.2,1411065887983313.8,0.0,285303898.7485269,1967.2007581641442,3.0276503540974917,0.2059113565987123,0.007264053661653205,0.23672373977553712,8650845484482.124,1194838373120672.0,820508459165779.4,0.0,1794607.292295129,12.181509508237651
linux,65536,32,0x1D00,135,4.5,34.255681572,1.148119547661913,19.664968901418966,15020837104276.4,2004269753769968.5,1407373603865314.2,0.0,285411077.78603417,1913.1555117916735,3.0276503540974917,0.09418111173811523,0.005204930163821663,0.13378453015106542,8611953706418.195,1189718885214321.0,817038321717095.2,0.0,1288859.2395755097,5.26185456056935
linux,65536,32,0xC00,135,4.5,23.76015572,1.2759869970989646,15.166124271089226,17072493726355.5,2268621117949808.0,1591662932748147.5,0.0,256936372.06929788,2759.4963149967857,3.0276503540974917,0.5354580206215485,0.030359179565338738,0.7011617915608928,9670732873650.793,1330956339840556.0,915434957870559.2,0.0,6131074.012742716,62.39844414036388
linux,65536,32,0xF00,135,4.5,24.940672372,1.2379700116793144,15.451801895502701,16374230445225.5,2177502450974442.5,1527776134659193.2,0.0,264957253.01566172,2630.020748014047,3.0276503540974917,0.7672438172486551,0.040342893309914654,0.955122163771971,9156260399132.502,1263707996503679.0,868267813952435.0,0.0,9066659.814270303,84.71139531530521
linux,65536,36,0x1000,135,4.5,25.571426159999994,1.252468699989207,16.020223012305024,16879545266972.7,2244859791892980.0,1572414433205387.8,0.0,261736806.09039727,2563.945385716671,3.0276503540974917,0.5461675354286174,0.02661749060255389,0.6717982611490391,9249527486115.012,1287100063857761.2,883600566944344.0,0.0,5725698.234320477,56.43528595964044
linux,65536,36,0x1100,135,4.5,26.491445455999997,1.2658235894908931,16.7686091279541,16998236585750.3,2257536288008119.0,1581992100719851.5,0.0,258897971.88665906,2474.110229163651,3.0276503540974917,0.28437640225602695,0.014629270454679622,0.37434017367285966,9263666282013.574,1284078320896993.8,881900575430030.4,0.0,2974335.3367759697,26.398485903604882
linux,65536,36,0x1200,135,4.5,27.153123634000004,1.2662380780131304,17.192177905777804,17012914569598.5,2260694623315920.0,1584084616789275.5,0.0,258796263.01362532,2413.730833121512,3.0276503540974917,0.23310468891218356,0.009823397237902626,0.280649683260524,9278420489535.293,1287892382226744.0,884285098851525.2,0.0,2000101.3900336605,20.648112526659755
linux,65536,36,0x1500,135,4.5,28.770468467999997,1.2408864938574118,17.855134517371177,16646737139071.0,2212410961424858.5,1550533271370924.8,0.0,264143380.6101513,2278.46267656777,3.0276503540974917,0.47899280761053425,0.02185266888209558,0.6094152580094768,9138623507719.027,1267029103051843.0,870231705869934.4,0.0,4675788.332670879,38.135255341567
