fname,instructions_1,instructions_10,instructions_25,instructions_50,instructions_75,instructions_90,instructions_99,cycles_1,cycles_10,cycles_25,cycles_50,cycles_75,cycles_90,cycles_99,ref_cycles_1,ref_cycles_10,ref_cycles_25,ref_cycles_50,ref_cycles_75,ref_cycles_90,ref_cycles_99,llc_miss_1,llc_miss_10,llc_miss_25,llc_miss_50,llc_miss_75,llc_miss_90,llc_miss_99,c1_1,c1_10,c1_25,c1_50,c1_75,c1_90,c1_99,c1e_1,c1e_10,c1e_25,c1e_50,c1e_75,c1e_90,c1e_99,c3_1,c3_10,c3_25,c3_50,c3_75,c3_90,c3_99,c6_1,c6_10,c6_25,c6_50,c6_75,c6_90,c6_99,c7_1,c7_10,c7_25,c7_50,c7_75,c7_90,c7_99,joules_1,joules_10,joules_25,joules_50,joules_75,joules_90,joules_99,rx_desc_1,rx_desc_10,rx_desc_25,rx_desc_50,rx_desc_75,rx_desc_90,rx_desc_99,rx_bytes_1,rx_bytes_10,rx_bytes_25,rx_bytes_50,rx_bytes_75,rx_bytes_90,rx_bytes_99,tx_desc_1,tx_desc_10,tx_desc_25,tx_desc_50,tx_desc_75,tx_desc_90,tx_desc_99,tx_bytes_1,tx_bytes_10,tx_bytes_25,tx_bytes_50,tx_bytes_75,tx_bytes_90,tx_bytes_99,joules_per_interrupt,time_per_interrupt,read_avg,read_std,read_min,read_5th,read_10th,read_50th,read_90th,read_95th,read_99th,sys,itr,dvfs,rapl,core,exp
data/qps_200000//linux.mcd.dmesg.0_1_50_0x1b00_135_200000,187429.9,256137.0,297642.5,346822.0,401876.5,472719.19999999984,672209.7799999996,409437.28,554002.2,637679.0,735983.0,832829.5,932108.8,1122270.06,448023.32,601228.0,692723.0,798312.0,901639.0,1009391.4,1212945.88,451.02,634.0,753.0,893.0,1054.0,1212.0,1671.0,0.0,2.0,4.0,9.0,14.0,18.0,27.0,2.0,6.0,9.0,12.0,15.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0464056599994364,0.0478706200010492,0.0485725799990177,0.0493508399995334,0.0501291000000492,0.0509989199999836,0.1001513800000975,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,121.0,181.0,309.0,1041.9199999999837,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.0,0.0,0.0,90.0,193.0,476.0,1782.0,0.0031349023068005,6.387158168315195e-05,68.4,16.2,37.4,46.5,48.3,66.8,91.5,95.5,104.9,linux,50,6912,135,1,0
data/qps_200000//linux.mcd.dmesg.0_2_2_0xf00_135_200000,194945.8,264788.0,307960.0,356839.0,410685.0,469926.0,651080.9999999991,421985.0,567377.0,654429.0,749851.0,848741.0,937369.0,1093094.1999999995,815886.0,1096867.0,1265212.0,1449681.0,1640849.0,1812210.0,2113287.999999999,454.4,654.0,782.0,932.0,1092.0,1251.0,1653.5999999999983,0.0,3.0,6.0,10.0,13.0,17.0,22.0,0.0,1.0,2.0,5.0,7.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0292534199998044,0.0299096000007921,0.0303216199999951,0.0307946799994169,0.0312524800001483,0.0318170999998983,0.062276059999931,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,120.0,141.0,611.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,96.0,191.0,1084.0,0.0008245583501995,2.690002374247407e-05,63.6,12.8,41.1,50.6,51.8,59.8,79.3,87.7,109.4,linux,2,3840,135,2,0
data/qps_200000//linux.mcd.dmesg.0_7_20_0x1d00_135_200000,194801.0,274033.0,322992.0,376354.0,434737.0,491724.0,636665.4,443456.6,619831.0,728851.0,845572.0,968173.0,1085395.0,1295479.2000000002,443439.0,619817.0,728799.0,845582.0,968107.0,1085325.0,1295389.4,455.0,659.0,792.0,943.0,1114.0,1292.0,1772.0,4.0,14.0,20.0,25.0,31.0,35.0,42.0,0.0,0.0,0.0,2.0,5.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0520671200010838,0.0532116200010932,0.0539441000000806,0.0547834000008151,0.0556837400017684,0.0567214200000307,0.1109920840000995,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,130.0,202.0,809.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,105.0,310.0,1348.0,0.0022339907122634,4.094064630431359e-05,51.6,6.2,34.0,42.8,44.5,50.4,60.2,63.9,70.7,linux,20,7424,135,7,0
data/qps_200000//linux.mcd.dmesg.0_4_10_0x1900_135_200000,203224.92,282400.6,329607.0,385849.0,450292.0,520244.6,688004.2200000001,439957.96,609177.6000000001,706403.0,820787.0,943791.5,1059837.8,1263757.7600000007,510326.34,706614.0,819351.5,952070.0,1094750.0,1229339.0000000005,1465809.0600000008,404.94,591.0,707.0,849.0,1007.0,1172.6000000000022,1599.3000000000063,4.0,13.0,19.0,25.0,31.0,35.0,42.0,0.0,0.0,0.0,2.0,4.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0436588599986862,0.0446660199995676,0.0452306399965891,0.0459325999981956,0.0466193000029306,0.0474433399976987,0.0930402200028766,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,127.0,173.0,744.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,97.0,270.0,1263.0,0.0016927369382796,3.700945458862115e-05,52.0,5.4,37.4,45.5,46.2,51.3,59.2,62.4,70.7,linux,10,6400,135,4,0
data/qps_200000//linux.mcd.dmesg.0_14_100_0x1700_135_200000,177377.66999999998,235640.2,271326.5,312749.5,357613.5,404644.7,592710.3,386011.07,502065.1,571656.75,652312.5,738452.25,821303.9,979060.78,514935.89,668945.8999999999,760090.0,863750.5,974516.0,1075813.0,1259588.32,384.41,545.0,648.0,776.0,921.0,1083.0,1522.0,0.0,0.0,0.0,2.0,5.0,8.0,15.0,2.0,5.0,7.0,9.0,12.0,14.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,0.0368986799985577,0.0386840999999549,0.0395997000014176,0.040469520001352,0.0412020000003394,0.0419955200013646,0.0822666599997319,0.0,0.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,113.0,173.0,316.0,522.0,1502.0,0.0,0.0,3.0,3.0,6.0,9.0,15.0,0.0,0.0,90.0,159.0,388.0,801.0,2465.0,0.0042508637045354,0.0001059296314594,102.7,30.7,41.1,54.3,60.4,103.0,143.3,152.0,169.2,linux,100,5888,135,14,0
data/qps_200000//linux.mcd.dmesg.0_2_250_0x1700_135_200000,151314.14,205799.4,239435.5,279129.0,322570.5,368516.4,523399.9,332175.14,435150.6,496961.5,573199.0,652889.0,733095.3999999999,905522.2000000002,457203.56,594215.8,680572.0,783522.0,890068.0,998006.0,1213215.0,331.0,477.0,576.0,701.0,845.0,1005.0,1518.1800000000003,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,1.0,2.0,4.0,7.0,9.0,12.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,8.0,0.0349426531957578,0.0366697799981921,0.0376769399954355,0.0388214400009019,0.0399506799949449,0.0408967999974265,0.0794130400026915,0.0,1.0,2.0,4.0,5.0,6.0,10.0,0.0,141.0,292.0,495.0,760.0,1149.0,2599.0399999999936,0.0,3.0,6.0,9.0,13.0,18.0,26.0,0.0,96.0,276.0,554.0,1034.0,1705.0,3933.1599999999744,0.0098692065244504,0.0002560886713329,190.7,72.7,41.1,75.9,90.8,191.8,288.3,301.3,330.4,linux,250,5888,135,2,0
data/qps_200000//linux.mcd.dmesg.0_15_250_0x1b00_135_200000,153314.56,210154.0,244269.0,286510.0,335087.0,401887.0000000001,635485.6200000001,341751.42,450341.8,517022.0,596459.0,684002.0,774030.4000000001,994202.4600000008,413130.52,545832.2,627241.0,726305.0,835026.0,944466.2,1197128.7000000002,353.98,513.0,613.0,744.0,896.0,1078.0,1599.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,1.0,2.0,4.0,7.0,9.0,13.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,8.0,0.0405305599997518,0.0430942399980267,0.0446660199995676,0.0462835800026368,0.047656980001193,0.0488625200014212,0.095039280000492,0.0,1.0,2.0,3.0,5.0,6.0,9.0,0.0,132.0,269.0,477.0,736.0,1114.0,2622.350000000006,0.0,3.0,6.0,9.0,12.0,18.0,25.0,0.0,90.0,221.0,523.0,994.0,1661.0,3863.350000000006,0.0118976889144745,0.0002601773665267,188.5,73.4,37.4,73.0,87.8,190.0,286.7,300.8,330.5,linux,250,6912,135,15,0
data/qps_200000//linux.mcd.dmesg.0_10_2_0x1900_135_200000,200729.48,284351.19999999995,334721.5,392929.0,458023.0,527339.2000000002,693722.9800000002,436465.24,614007.4,716941.5,835062.0,960035.0,1075160.8000000005,1294285.8600000003,506315.06,712280.6000000001,831691.0,968687.0,1113643.5,1247232.0000000005,1501368.2800000005,400.0,588.0,704.0,852.0,1009.0,1167.0,1588.7200000000012,3.0,11.0,16.0,22.0,27.0,32.0,39.0,0.0,0.0,1.0,3.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0439488000010896,0.0450169999985519,0.0456274000007397,0.0463446200010366,0.0470923599987145,0.047931660001268,0.093864260001028,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,119.0,139.0,591.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,183.0,1059.0,0.0012140376274989,2.6304052381981227e-05,49.3,5.6,34.0,41.9,42.6,48.2,57.5,60.0,69.3,linux,2,6400,135,10,0
data/qps_200000//linux.mcd.dmesg.0_8_50_0x1b00_135_200000,188488.0,258851.60000000003,300193.0,347238.0,396445.0,444365.0,548429.5599999994,408041.8,560548.0,646220.0,745542.0,847167.0,947057.8000000002,1124695.2,441534.28,608646.2,701510.0,809709.0,917125.0,1023178.0,1212102.5599999994,410.0,591.0,704.0,840.0,993.0,1148.6000000000022,1568.5199999999968,0.0,2.0,4.0,9.0,14.0,19.0,27.0,2.0,7.0,9.0,13.0,15.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0459783799997239,0.0473060000003897,0.0480079599983582,0.0487709600020025,0.0495492200025182,0.0503732600009243,0.0989421775998198,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,122.0,189.0,324.0,1088.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.0,0.0,0.0,90.0,198.0,493.0,1837.0,0.0029740779309013,6.128342104166052e-05,68.4,16.2,37.4,46.5,48.3,66.8,91.5,95.5,104.9,linux,50,6912,135,8,0
data/qps_200000//linux.mcd.dmesg.0_6_350_0x1300_135_200000,153647.98,209275.4,241793.0,281381.0,324715.5,371092.6000000001,554271.47,326266.5,424705.0,485378.75,556336.0,634121.75,713815.8,887214.7000000001,535279.1,700851.7,797768.25,912833.0,1036547.0,1159315.6,1426773.6100000008,334.0,478.0,576.0,692.5,835.0,996.7000000000008,1531.5400000000009,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,5.0,7.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,7.0,0.0298943399975541,0.031054099999892,0.0317255400004796,0.0325800999999046,0.0335109600055147,0.0349103019972972,0.0670219200037536,1.0,2.0,3.0,5.0,7.0,9.0,12.0,66.0,278.0,464.0,704.5,1055.0,1531.0,3206.979999999996,0.0,6.0,9.0,12.0,18.0,23.0,32.0,0.0,206.0,454.0,834.0,1432.0,2226.0,4833.979999999996,0.0115967995623812,0.000358401092264,250.8,99.9,41.1,93.0,113.2,252.7,384.1,402.3,440.3,linux,350,4864,135,6,0
data/qps_200000//linux.mcd.dmesg.0_7_200_0x1700_135_200000,155665.41,212838.6,247745.0,288115.5,334543.75,391898.9,600162.0799999994,349973.81,460340.3,526557.5,603033.5,686354.0,771241.7,947138.3799999992,480019.31,624712.2,712044.25,817858.0,930001.0,1042552.9,1265595.379999999,383.0,539.0,645.0,774.0,924.0,1099.0,1612.5099999999984,0.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,1.0,3.0,5.0,8.0,10.0,14.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,8.0,0.0358762600008049,0.0375701200027833,0.0385925400041742,0.0397065200013457,0.0406831599975703,0.0415682400052901,0.0809163026000896,0.0,1.0,2.0,3.0,4.0,5.0,8.0,0.0,118.0,217.0,374.0,593.0,917.0,2261.5800000000017,0.0,0.0,3.0,6.0,12.0,15.0,21.0,0.0,0.0,180.0,392.0,802.0,1399.0,3435.5800000000017,0.0080888923402812,0.0002054563254029,162.0,58.4,41.1,69.7,81.5,163.0,240.3,250.6,275.4,linux,200,5888,135,7,0
data/qps_200000//linux.mcd.dmesg.0_15_250_0x1900_135_200000,151979.1,209430.0,243597.0,284535.0,335849.0,414179.0,608527.2000000005,339734.2,447623.0,514837.0,589901.0,674082.5,760473.0,942117.8000000004,427729.7,572808.0,660011.0,761511.0,872392.5,980809.0,1199112.3000000005,351.0,515.0,621.0,754.0,911.0,1092.0,1526.1000000000022,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,1.0,2.0,4.0,7.0,9.0,13.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,8.0,0.0379561980005746,0.040332179998586,0.0415224600001238,0.0427585199995519,0.043857240001671,0.0448796599994238,0.0871040800011542,0.0,1.0,2.0,3.0,5.0,6.0,9.0,0.0,128.0,257.0,449.0,707.0,1081.0,2520.0099999999948,0.0,0.0,6.0,9.0,12.0,18.0,24.0,0.0,0.0,201.0,508.0,978.0,1636.0,3882.0099999999943,0.0108903246948586,0.0002570668473619,189.1,73.4,41.1,73.7,87.9,190.2,287.5,301.0,330.8,linux,250,6400,135,15,0
data/qps_200000//linux.mcd.dmesg.0_4_350_0x1100_135_200000,153435.3,207591.0,241537.25,282460.5,326831.5,378405.6000000001,567779.2999999996,319745.45,417086.6,478385.0,550247.5,625820.5,704355.7,877898.6699999993,572769.72,739178.1,845669.0,969209.0,1102746.75,1233517.9,1530970.8999999994,333.0,479.0,574.0,694.0,830.0,986.0,1423.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,3.0,5.0,7.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,7.0,0.0282615200003419,0.0293602399997325,0.029940119999992,0.0306573399993794,0.0313745600005859,0.032335939999939,0.0625354800004061,1.0,2.0,3.0,5.0,6.0,8.0,12.0,66.0,264.0,446.0,687.0,1035.0,1513.0,3196.040000000001,0.0,6.0,9.0,12.0,18.0,23.0,32.0,0.0,189.0,436.0,824.0,1400.0,2219.0,4903.040000000001,0.0109040690051436,0.0003584178677115,254.8,100.4,45.3,96.8,117.0,256.2,388.3,407.3,441.9,linux,350,4352,135,4,0
data/qps_200000//linux.mcd.dmesg.0_5_2_0x1b00_135_200000,207294.0,285031.0,333476.0,389504.0,450262.0,510244.0,659688.0,469362.0,642593.0,748462.0,872302.0,999617.0,1120807.0,1344590.0,504194.0,690113.0,803880.0,936903.0,1073667.0,1203761.0,1444113.0,471.0,669.0,796.0,959.0,1137.0,1324.0,1791.0,5.0,13.0,18.0,24.0,29.0,34.0,41.0,0.0,0.0,0.0,2.0,5.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0484504999985802,0.0495492199988802,0.0502359200036153,0.0510294400010025,0.0518229600056656,0.0527843399977427,0.1034017599959042,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,119.0,139.0,593.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,179.0,1036.5200000000186,0.00131752747576,2.592742959238179e-05,48.6,5.2,34.0,41.7,42.4,47.6,56.3,59.2,65.9,linux,2,6912,135,5,0
data/qps_200000//linux.mcd.dmesg.0_9_250_0x1100_135_200000,154296.49,207415.0,240677.0,280758.5,326870.75,384022.5000000001,590568.6900000001,330027.23000000004,431942.6,491572.0,562536.5,640149.75,715570.6000000001,884845.34,580063.51,755464.5,859357.0,981824.0,1115057.25,1248795.1,1535077.59,358.91,512.0,611.0,736.0,880.0,1039.0,1447.09,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,2.0,4.0,6.0,8.0,11.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,8.0,0.0290397799981292,0.0300927200005389,0.0306725999980699,0.0312830000038957,0.0318628800014266,0.032458019995829,0.0634677133975492,0.0,1.0,2.0,4.0,5.0,6.0,10.0,0.0,139.0,284.0,492.0,756.0,1151.0,2660.0,0.0,3.0,6.0,9.0,12.0,18.0,25.0,0.0,90.0,242.0,532.0,1003.0,1667.0,3878.839999999997,0.0079670815611031,0.0002561624351893,198.3,71.8,45.3,83.5,99.4,200.1,294.0,309.3,333.5,linux,250,4352,135,9,0
data/qps_200000//linux.mcd.dmesg.0_0_2_0x1b00_135_200000,202833.36,281566.8,331438.0,391348.0,460847.0,542176.6,710620.4800000001,428032.76,598997.6,699492.0,816688.0,940938.0,1062281.6,1287551.1600000013,459708.0,643312.8,751274.0,877163.0,1010563.0,1140923.7999999998,1382824.4000000013,396.0,574.0,696.0,846.0,1016.0,1201.0,1699.520000000004,2.0,9.0,15.0,22.0,27.0,32.0,41.0,0.0,0.0,1.0,3.0,6.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0474585999982082,0.0485725800026557,0.0492287599990959,0.0499764999985927,0.0508005399969988,0.0517008800015901,0.1012501000004704,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,119.0,139.0,594.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,176.0,1016.0,0.0013806645500796,2.773965448393432e-05,48.6,5.2,34.0,41.7,42.4,47.6,56.3,59.2,65.9,linux,2,6912,135,0,0
data/qps_200000//linux.mcd.dmesg.0_13_2_0x1d00_135_200000,205219.46,286237.3,337719.25,397352.0,461048.25,526883.1000000001,669772.0399999999,461611.26,638376.0,750921.75,877051.5,1013085.25,1140079.5,1377252.669999998,461626.93000000005,638440.8,750904.25,877032.5,1013049.75,1140079.9,1377286.5599999975,465.13,665.0,797.25,957.0,1136.0,1318.0,1792.0,4.0,12.0,18.0,24.0,30.0,35.0,43.0,0.0,0.0,0.0,2.0,5.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,0.0522064437998051,0.05341000000044,0.054127219998918,0.0549665200014715,0.0558821199956582,0.0569045400043251,0.1112606599999708,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,119.0,139.0,590.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,178.0,1026.0,0.0014076747506906,2.57095646121958e-05,45.7,4.9,30.9,38.9,40.4,44.3,53.1,55.7,61.7,linux,2,7424,135,13,0
data/qps_200000//linux.mcd.dmesg.0_8_200_0x1300_135_200000,158395.56000000003,211556.2,245533.75,284929.0,329525.5,379040.8,568731.759999998,347836.60000000003,447018.3,511222.5,584717.5,664216.75,741417.3,909327.16,558359.33,714365.7,815422.0,932582.0,1056267.0,1176153.0,1426911.65,340.83000000000004,480.0,573.0,691.0,828.0,984.0,1403.1699999999985,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,1.0,2.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,8.0,0.0309625399968354,0.0321528200001921,0.0328547799945226,0.0336025200012954,0.0343044800029019,0.0350064399972325,0.0683342799978709,0.0,1.0,2.0,3.0,4.0,5.0,8.0,0.0,118.0,229.0,377.0,605.0,920.0,2288.0,0.0,0.0,3.0,6.0,12.0,15.0,21.0,0.0,0.0,184.0,397.0,808.0,1401.0,3469.949999999997,0.0068563382409707,0.0002053243927755,166.1,58.1,45.3,74.1,86.2,167.3,243.8,257.1,276.6,linux,200,4864,135,8,0
data/qps_200000//linux.mcd.dmesg.0_10_40_0x1900_135_200000,198288.75,267383.0,310521.75,359828.5,415161.5,483452.0,674975.0,419397.75,574219.5,663577.25,761973.0,863772.0,959605.5,1143387.25,486467.75,666130.0,769739.75,883876.5,1002037.0,1113295.5,1326278.75,400.0,569.0,678.0,813.0,961.0,1131.5,1605.0,1.0,6.0,11.0,15.0,20.0,25.0,31.0,0.0,3.0,5.0,8.0,11.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0432468400013021,0.0441777000014553,0.0447575800008053,0.045398500000374,0.0461157200006709,0.0468787200006772,0.0920635799998308,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,117.0,142.0,267.0,965.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.0,0.0,0.0,90.0,162.0,413.0,1666.9199999999837,0.0024795260847963,5.483557541059696e-05,63.5,12.9,34.0,46.4,48.0,61.3,82.2,86.1,93.9,linux,40,6400,135,10,0
data/qps_200000//linux.mcd.dmesg.0_13_20_0x1500_135_200000,199703.12,272426.0,317661.0,368064.0,420837.0,474942.0,627354.9199999997,437157.6,595100.2000000001,690819.0,798505.0,907637.0,1005733.6,1185460.7999999998,603679.08,821831.0,953897.0,1102638.0,1253322.0,1388810.0,1636958.36,444.0,641.0,765.0,912.0,1078.0,1254.4000000000017,1736.5599999999977,5.0,13.0,18.0,23.0,28.0,31.0,37.0,0.0,0.0,0.0,2.0,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0372801800003799,0.0381042199987859,0.0385925400005362,0.0391419000006862,0.0397217800000362,0.0404237399998237,0.0791786463991593,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,130.0,205.0,805.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,105.0,303.0,1322.0,0.0015744236729411,4.037404038645984e-05,57.1,7.5,37.4,47.3,49.6,55.6,67.1,71.8,79.8,linux,20,5376,135,13,0
data/qps_200000//linux.mcd.dmesg.0_10_20_0x1300_135_200000,202206.21,277863.0,321322.0,372540.0,428778.75,493406.70000000007,668662.3299999991,431176.02,589045.2,678571.25,781142.0,885416.5,985987.1,1154736.5099999998,658143.4,899092.8,1035698.75,1192320.5,1351436.25,1504897.0,1762588.0999999996,379.31,558.0,665.0,800.0,946.0,1110.0,1561.4499999999937,4.0,12.0,18.0,23.0,27.0,31.0,36.0,0.0,0.0,0.0,2.0,4.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0341213600004266,0.0348385799989046,0.0352811200027645,0.0357999600018956,0.0363798399994266,0.0369749800011049,0.0725307800009977,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,130.0,200.0,801.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,105.0,302.0,1334.0,0.00145432152695,4.07646564597782e-05,60.4,8.3,41.1,50.4,51.3,58.8,71.9,77.0,86.8,linux,20,4864,135,10,0
data/qps_200000//linux.mcd.dmesg.0_8_2_0x1300_135_200000,195849.65,272419.0,318127.5,371647.0,432469.75,499056.5,679612.3000000003,426234.85,586599.0,681706.75,788088.5,899358.25,1000301.0,1188457.5500000005,650555.55,895317.0,1040491.0,1202789.5,1372664.25,1526676.0,1813967.4,435.0,628.0,753.0,903.0,1066.0,1226.0,1587.0,1.0,5.0,8.0,12.0,17.0,21.0,28.0,0.0,1.0,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0341144929981965,0.0348996199973044,0.035403200003202,0.035983080000733,0.0366087399961543,0.0372954400008893,0.0728207199968892,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,119.0,140.0,600.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,96.0,188.0,1088.0,0.0009539835825174,2.662069076144133e-05,55.2,8.5,37.4,46.0,46.9,53.4,65.8,71.9,85.9,linux,2,4864,135,8,0
data/qps_200000//linux.mcd.dmesg.0_14_20_0x1900_135_200000,204589.75,282829.7,327751.5,381788.0,441663.25,506942.3,677680.8899999999,436380.8,603790.4,696925.0,809273.5,922740.5,1029451.2,1223284.13,506179.34,700379.0,808418.5,938744.5,1070339.25,1194112.7,1419028.0,403.0,581.0,695.0,834.0,989.0,1160.0,1632.5299999999988,3.0,14.0,20.0,26.0,31.0,35.0,41.0,0.0,0.0,0.0,2.0,5.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0436588599986862,0.0445897199970204,0.0451848599986988,0.0458562999992864,0.0465124800030025,0.0472907399962423,0.0927350199999637,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,130.0,200.0,799.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,105.0,304.0,1348.9799999999814,0.0018680798968909,4.0915137407406224e-05,54.1,6.7,34.0,45.6,46.5,53.1,63.7,66.2,74.7,linux,20,6400,135,14,0
