sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joule ins cyc refcyc llcm c3 c6 c7 START_RDTSC END_RDTSC
ebbrt 5 6 0xf00 135 83.0 86.0 88.0 97.0 350736 30.1 618.62 32945737090 45119130468 3008355741 24969461 0 0 0 22382201196369 22469492204168
ebbrt 6 6 0xf00 135 84.0 86.0 88.0 97.0 349590 30.1 619.01 32757022385 45128480414 3008811370 24583158 0 0 0 22509276229871 22596565065477
ebbrt 7 6 0xf00 135 84.0 87.0 88.0 98.0 348153 30.1 618.93 32539455990 45117920337 3008342746 24489839 0 0 0 22636092910797 22723385676615
ebbrt 8 6 0xf00 135 84.0 86.0 88.0 100.0 348689 30.1 618.86 32520801959 45109987833 3007935412 24783024 0 0 0 22763178735889 22850466966528
ebbrt 9 6 0xf00 135 84.0 87.0 88.0 97.0 346982 30.1 618.7 32322615957 45129037754 3008925548 24494848 0 0 0 22890480526129 22977771939760
ebbrt 0 6 0xd00 135 97.0 100.0 102.0 109.0 303252 0.0 592.74 28784628449 39129464611 3009975593 21237754 0 0 1869002324 23017622680682 23017622337166
ebbrt 1 6 0xd00 135 97.0 100.0 102.0 110.0 301359 30.1 581.21 28106840959 39119923713 3009241935 21156307 0 0 0 23144444304310 23231734644799
ebbrt 2 6 0xd00 135 97.0 100.0 102.0 110.0 301505 30.1 581.2 28127420487 39120191439 3009258955 21121937 0 0 0 23271328470556 23358618650828
ebbrt 3 6 0xd00 135 97.0 100.0 102.0 110.0 301663 30.1 581.44 28143992640 39127956723 3009856907 21050746 0 0 0 23398270183820 23485563492000
ebbrt 4 6 0xd00 135 97.0 100.0 102.0 110.0 301270 30.1 581.43 28347751594 39126697396 3009762357 21023017 0 0 0 23525231856473 23612520761410
ebbrt 5 6 0xd00 135 98.0 101.0 102.0 110.0 300711 30.1 581.39 28046618437 39119774714 3009225776 21049504 0 0 586786 23652161847692 23739451194464
ebbrt 6 6 0xd00 135 97.0 99.0 102.0 109.0 304218 30.1 581.42 28340990499 39127428256 3009818001 21139225 0 0 0 23778990398740 23866280830328
ebbrt 7 6 0xd00 135 96.0 99.0 100.0 108.0 306770 30.1 581.43 28555264615 39119510388 3009214098 21415796 0 0 0 23905757682226 23993048708802
ebbrt 8 6 0xd00 135 96.0 99.0 101.0 109.0 305358 30.1 581.36 28427475182 39118713343 3009146450 21420942 0 0 0 24032513614640 24119802355181
ebbrt 9 6 0xd00 135 96.0 99.0 101.0 109.0 305529 30.1 581.5 28468050557 39119399171 3009201187 21483339 0 0 0 24159403118602 24246695928892

ebbrt 0 8 0x1d00 135 93.0 110.0 111.0 115.0 354714 30.1 906.47 33361177884 48816755027 2243554496 25631430 16936 0 202072 24286337556622 24373628512084
ebbrt 1 8 0x1d00 135 90.0 109.0 110.0 115.0 360912 30.1 906.62 33607972449 49009879832 2247134960 26121160 35148 0 174580 24415964985330 24503255954266
ebbrt 2 8 0x1d00 135 66.0 109.0 110.0 115.0 364171 30.1 908.25 34370368144 49667309393 2252990172 26821461 0 0 109301 24545432724512 24632721205340
ebbrt 3 8 0x1d00 135 91.0 109.0 111.0 115.0 357176 30.1 906.17 33752865551 48636606479 2243912413 26024816 0 0 181279 24675056456724 24762345938480
ebbrt 4 8 0x1d00 135 93.0 110.0 111.0 115.0 354423 30.1 905.44 33447160593 48365619333 2241335042 25929901 0 0 169157 24804532476202 24891824577373
ebbrt 5 8 0x1d00 135 93.0 110.0 111.0 115.0 351122 30.1 904.2 33107184327 47791782873 2235268744 25527332 38048 0 166663 24933956496000 25021244657990
ebbrt 6 8 0x1d00 135 90.0 109.0 110.0 115.0 360395 30.1 906.59 33893707467 48790652930 2244235422 26209054 38135 0 137634 25063307569216 25150596667794
ebbrt 7 8 0x1d00 135 89.0 109.0 110.0 115.0 361049 30.1 907.11 33910437113 49149609573 2248656825 26007313 0 0 235393 25192861993257 25280151704594
ebbrt 8 8 0x1d00 135 94.0 110.0 111.0 116.0 349635 30.1 905.43 32803333826 48224690219 2236664770 25537389 17980 0 182497 25322222045632 25409512742847
ebbrt 9 8 0x1d00 135 90.0 109.0 110.0 115.0 359328 30.1 906.64 33831442306 48758847543 2245090966 26289979 17168 0 172231 25451761967252 25539052129818

ebbrt 0 8 0x1b00 135 61.0 109.0 111.0 115.0 379816 30.1 864.04 35789303467 51207815393 2301273080 27436049 0 0 206335 25581316772732 25668605723822
ebbrt 1 8 0x1b00 135 62.0 110.0 111.0 116.0 379902 30.1 865.01 35771307736 51853355464 2308569790 27508632 0 0 192067 25711711412860 25799001955906
ebbrt 2 8 0x1b00 135 62.0 110.0 111.0 115.0 374133 30.1 862.43 35153567008 50535914895 2294686748 27246682 37497 0 241744 25841831466755 25929122284960
ebbrt 3 8 0x1b00 135 61.0 110.0 111.0 115.0 379684 30.1 864.49 35322609740 51487831619 2304356640 27569710 0 0 226113 25972099042901 26059388125841
ebbrt 4 8 0x1b00 135 61.0 109.0 111.0 115.0 384121 30.1 865.37 36114578155 51615088056 2304700399 28147238 0 0 223677 26101830616182 26189121844392
ebbrt 5 8 0x1b00 135 62.0 110.0 111.0 116.0 369436 30.1 862.19 34807794199 49965336635 2287964849 26861331 0 0 198534 26232498643180 26319788824406
ebbrt 6 8 0x1b00 135 62.0 110.0 111.0 116.0 364351 30.1 860.66 34068133039 48944418972 2278099350 26566548 0 0 204276 26362786242456 26450075029206
ebbrt 7 8 0x1b00 135 62.0 111.0 112.0 117.0 366171 30.1 863.96 34311021647 50565515763 2291856684 26736471 38048 0 178321 26492395778525 26579684946082
ebbrt 8 8 0x1b00 135 62.0 110.0 112.0 116.0 372711 30.1 865.34 34822148602 51276553620 2301240232 27015605 0 0 187543 26622309708370 26709599745690
ebbrt 9 8 0x1b00 135 62.0 111.0 112.0 117.0 370684 30.1 865.8 35201774777 51396597071 2301681585 26997190 0 0 212106 26752609703324 26839901972438
ebbrt 0 8 0x1900 135 65.0 66.0 113.0 118.0 403380 30.1 824.18 38030768839 56178893700 2435732043 29553054 0 0 212976 26882880566842 26970168877434
ebbrt 1 8 0x1900 135 65.0 67.0 113.0 117.0 394748 30.1 820.99 37304268416 54452969439 2406412629 28964667 0 0 210714 27013860958176 27101151064298
ebbrt 2 8 0x1900 135 64.0 66.0 112.0 117.0 402113 30.1 821.76 37586710529 55124527156 2417000523 29510115 37671 0 250850 27144891497800 27232182071138
ebbrt 3 8 0x1900 135 64.0 66.0 112.0 117.0 398538 30.1 821.21 37806628972 54683630086 2409610164 29237436 33437 0 248994 27275985671514 27363274206290
ebbrt 4 8 0x1900 135 64.0 66.0 112.0 117.0 398575 30.1 820.78 37492461395 54852069625 2412722897 29261306 37990 0 258854 27407016168262 27494307304016
ebbrt 5 8 0x1900 135 65.0 111.0 113.0 118.0 381687 30.1 816.03 35769380300 52457975290 2373222678 28062460 0 0 280401 27538171811118 27625461491929
ebbrt 6 8 0x1900 135 64.0 66.0 113.0 118.0 400995 30.1 821.45 37748168064 55360843684 2421020109 29541998 0 0 245688 27669007272268 27756298702946
ebbrt 7 8 0x1900 135 62.0 65.0 110.0 113.0 406779 30.1 819.44 37932669833 53189973419 2379841838 3891673 0 0 234001 766957261552 854249932614
ebbrt 8 8 0x1900 135 63.0 100.0 111.0 114.0 384287 30.1 812.57 35814032407 50325061999 2339662228 3461383 45385 0 249748 897419580144 984708195040
ebbrt 9 8 0x1900 135 63.0 64.0 111.0 114.0 410236 30.1 820.25 38219864461 54897277540 2411314506 3950253 37584 0 262537 1027521539118 1114813081302
ebbrt 0 8 0x1700 135 65.0 66.0 67.0 113.0 434921 30.1 781.13 40343220122 56481476239 2522479102 3988554 31813 0 654704 1158065647548 1245355530272
ebbrt 1 8 0x1700 135 66.0 67.0 112.0 115.0 401872 30.0 772.0 37286126674 52888160174 2452556505 3883542 22098 0 314534 1288718191806 1375721687770
ebbrt 2 8 0x1700 135 65.0 66.0 68.0 114.0 431519 30.1 781.31 40028185313 56698894468 2528351782 4110631 63626 0 308299 1419006975401 1506295715029
ebbrt 3 8 0x1700 135 66.0 67.0 68.0 114.0 432550 30.1 782.48 40119090072 57565556200 2549452936 4927985 27057 0 255577 1550149731903 1637442090485
ebbrt 4 8 0x1700 135 66.0 66.0 68.0 115.0 426130 30.1 779.3 39482886800 56032621343 2515266254 5054408 108866 0 416788 1681384063325 1768674273438
ebbrt 5 8 0x1700 135 66.0 67.0 68.0 114.0 430129 30.1 779.59 39904534235 56816138976 2532181281 5096492 54201 0 911934 1812651282265 1899940270377
ebbrt 6 8 0x1700 135 65.0 66.0 67.0 113.0 441129 30.1 782.23 40883770472 57896759445 2554447245 4995369 73979 0 304587 1943812217796 2031104087811
ebbrt 7 8 0x1700 135 67.0 67.0 68.0 114.0 434689 30.1 782.88 41191303245 58885495374 2584434710 5079637 35119 0 253663 2074538859526 2161828944920
ebbrt 8 8 0x1700 135 66.0 67.0 68.0 114.0 437226 30.1 784.08 41075072463 59158480799 2593508736 4914595 37932 0 296003 2205751022824 2293039846035
ebbrt 9 8 0x1700 135 66.0 67.0 67.0 113.0 439288 30.1 783.29 41160884249 58701141361 2578207704 5163293 99847 0 335269 2337332494554 2424624265209
ebbrt 0 8 0x1500 135 80.0 81.0 83.0 140.0 366517 30.1 746.02 34386457955 61731922423 2944580825 32254090 0 0 92760009 2468511910220 2555801411754
ebbrt 1 8 0x1500 135 79.0 81.0 82.0 182.0 365411 30.1 745.04 34013288113 61316944847 2929386899 32488593 0 0 188372110 2598656880660 2685945237801
ebbrt 2 8 0x1500 135 77.0 79.0 81.0 180.0 389153 30.1 740.76 36188734119 58888510701 2815330429 21387893 220951 0 169504188 2728750632428 2816042092952
ebbrt 3 8 0x1500 135 79.0 81.0 82.0 183.0 366129 30.1 744.71 34061958012 61318371380 2929437416 32544379 0 0 186102425 2859550182203 2946839183032
ebbrt 4 8 0x1500 135 79.0 80.0 82.0 181.0 373980 30.1 744.05 34781100108 60662933787 2898256940 29568555 278835 0 168935469 2990083527331 3077374456035
ebbrt 5 8 0x1500 135 79.0 80.0 82.0 183.0 365627 30.1 744.74 34011002122 61246981584 2926810443 32550088 0 0 205176160 3120478804056 3207770010681
ebbrt 6 8 0x1500 135 69.0 77.0 80.0 119.0 406206 30.1 738.74 37757080343 57486905857 2747330134 14430008 210569 0 90641269 3251144888774 3338433380105
ebbrt 7 8 0x1500 135 79.0 80.0 82.0 183.0 367513 30.1 745.09 34234091816 61290098481 2928387654 32905554 0 0 192979775 3382191689882 3469482193471
ebbrt 8 8 0x1500 135 79.0 80.0 82.0 183.0 367457 30.1 744.82 34507173301 61281500621 2928107572 32838914 0 0 196175691 3512158320909 3599451474091
ebbrt 9 8 0x1500 135 79.0 81.0 82.0 178.0 366762 30.1 745.48 34265809507 61542027908 2937656843 32378269 0 0 134717760 3642623848926 3729911958991
ebbrt 0 8 0x1300 135 86.0 87.0 88.0 97.0 355900 30.1 698.64 33201505705 56261174554 2962670040 25321563 0 0 38612746 3773101893139 3860392370975
ebbrt 1 8 0x1300 135 87.0 88.0 89.0 192.0 351215 30.1 697.92 32956896784 55894677668 2942724363 48236393 0 0 753813559 3902580940570 3989878610563
ebbrt 2 8 0x1300 135 87.0 88.0 89.0 97.0 355967 30.1 699.69 33380639182 56390228188 2968710987 48354878 0 0 21195636 4032384609567 4119676673981
ebbrt 3 8 0x1300 135 87.0 88.0 89.0 96.0 355981 30.1 699.97 33386665706 56367119818 2967587419 48724710 0 0 23095629 4161740223349 4249028985325
ebbrt 4 8 0x1300 135 87.0 88.0 89.0 97.0 353133 30.1 700.12 33111999368 56325554410 2965589480 49510597 0 0 27466654 4291287580192 4378578297036
ebbrt 5 8 0x1300 135 86.0 88.0 89.0 98.0 356590 30.1 699.62 33297329274 56321954589 2965622213 46860070 0 0 34026280 4421126444417 4508417631607
ebbrt 6 8 0x1300 135 87.0 88.0 89.0 97.0 355120 30.1 699.3 33079956529 56315068443 2965218559 46380569 0 0 32476781 4550671848941 4637961122705
ebbrt 7 8 0x1300 135 86.0 87.0 89.0 98.0 355365 30.1 699.79 33101645025 56278116055 2963483082 46849972 0 0 37307514 4680594740722 4767887161239
ebbrt 8 8 0x1300 135 87.0 88.0 89.0 97.0 355097 30.1 699.88 33048838962 56332935552 2965984026 46355325 0 0 27737601 4810402534325 4897692248405
ebbrt 9 8 0x1300 135 86.0 88.0 89.0 98.0 353054 30.1 699.69 33120327023 56256156978 2962286694 47558267 0 0 36277144 4940062698051 5027351525138
ebbrt 0 8 0x1100 135 77.0 94.0 96.0 100.0 362414 30.1 656.7 33850302882 50894144354 2993829202 33395734 0 0 825572 5069979429108 5157269477230
ebbrt 1 8 0x1100 135 78.0 96.0 97.0 102.0 350909 30.1 656.86 32839198653 50759245061 2985940593 36240329 0 0 1959878 5198226098600 5285516546592
ebbrt 2 8 0x1100 135 77.0 80.0 97.0 100.0 365854 30.1 656.79 34659123826 50954188059 2997354136 32336910 0 0 1443127 5326844194986 5414137715034
ebbrt 3 8 0x1100 135 78.0 96.0 97.0 102.0 348860 30.1 656.78 33104887391 50743583350 2985028742 36627453 0 0 2049836 5455161662676 5542451917420
ebbrt 4 8 0x1100 135 77.0 95.0 96.0 101.0 356029 30.1 656.64 33535065478 50795351987 2988031987 35928550 0 0 1745423 5583591783542 5670881828708
ebbrt 5 8 0x1100 135 76.0 95.0 96.0 100.0 360303 30.1 656.57 33971783270 50818741538 2989425069 35379103 0 0 2339517 5712020826580 5799311779510
ebbrt 6 8 0x1100 135 77.0 95.0 96.0 101.0 356671 30.0 654.56 33386665173 50651522278 2979571938 34964195 0 0 1402150 5840450142772 5927451698076
ebbrt 7 8 0x1100 135 77.0 96.0 97.0 102.0 355090 30.1 656.82 33157362691 50809865925 2988901416 35074627 0 0 2325191 5968635702332 6055925197906
ebbrt 8 8 0x1100 135 79.0 95.0 96.0 102.0 350291 30.1 656.74 32542318774 50679610066 2981280068 38272044 0 0 2682645 6097131444334 6184424474764
ebbrt 9 8 0x1100 135 77.0 83.0 96.0 100.0 365940 30.1 656.75 33998659184 50920366185 2995370875 33224502 0 0 1034053 6225754161918 6313043191715
ebbrt 0 8 0xf00 135 82.0 84.0 86.0 93.0 357803 30.1 618.58 33198321559 45141227752 3009538288 25521720 0 0 37787 6353990014604 6441278791739
ebbrt 1 8 0xf00 135 82.0 84.0 86.0 94.0 357572 30.1 618.59 33146890381 45137374482 3009329225 25602269 0 0 560077 6480745499108 6568035563885
ebbrt 2 8 0xf00 135 82.0 84.0 86.0 93.0 359043 30.1 617.85 33278336496 45134601397 3009149443 25695868 0 0 0 6607637564383 6694928382377
ebbrt 3 8 0xf00 135 81.0 84.0 85.0 93.0 359908 30.1 618.55 33332620000 45136489783 3009287702 25636800 0 0 0 6734468889446 6821757651677
ebbrt 4 8 0xf00 135 82.0 84.0 86.0 94.0 358121 30.1 618.19 33174336595 45127334789 3008732554 25903375 0 0 39440 6861532041410 6948824797578
ebbrt 5 8 0xf00 135 83.0 85.0 87.0 94.0 354623 30.1 618.31 32942361833 45138554203 3009380514 25143346 0 0 0 6988359767242 7075648003984
ebbrt 6 8 0xf00 135 84.0 86.0 88.0 95.0 349275 30.1 618.16 32527922339 45136904274 3009211312 24513790 0 0 0 7115243979779 7202534886147
ebbrt 7 8 0xf00 135 84.0 86.0 88.0 95.0 349385 30.0 616.4 32518476775 44986531297 2999237865 24707844 0 0 0 7242063948720 7329065465907
ebbrt 8 8 0xf00 135 83.0 86.0 87.0 100.0 350511 30.1 618.29 32622004361 45106961950 3007772944 25043316 0 0 0 7368460124832 7455749488994
ebbrt 9 8 0xf00 135 84.0 86.0 88.0 95.0 350021 30.1 618.02 32861618912 45133757506 3009047776 24442683 0 0 0 7495706284162 7582999456349
ebbrt 0 8 0xd00 135 97.0 100.0 101.0 109.0 303846 30.1 581.45 28548829857 39126570617 3009750462 21209286 0 0 0 7622537686814 7709825689286
ebbrt 1 8 0xd00 135 97.0 100.0 102.0 109.0 303824 30.1 581.35 28693292953 39121055291 3009323821 21172709 0 0 0 7749421282963 7836712637848
ebbrt 2 8 0xd00 135 95.0 98.0 99.0 107.0 309542 30.1 581.38 29001847086 39116816203 3009023483 21589820 0 0 0 7876238114309 7963527444267
ebbrt 3 8 0xd00 135 94.0 97.0 99.0 106.0 310882 30.1 581.33 29288446899 39119262966 3009197054 21587207 0 0 0 8003161849830 8090452131688
ebbrt 4 8 0xd00 135 95.0 97.0 99.0 107.0 310294 30.1 581.59 29245882820 39119500371 3009212925 21713940 0 0 0 8130077490472 8217368545832
ebbrt 5 8 0xd00 135 94.0 97.0 99.0 106.0 309994 30.0 579.71 29211224221 38997801618 2999850747 21710268 0 0 580261 8256903593840 8343908252691
ebbrt 6 8 0xd00 135 95.0 97.0 99.0 106.0 310470 0.0 591.83 29102799292 39131236160 3010110379 21599638 0 0 1738118480 8383290817204 8383290206884
ebbrt 7 8 0xd00 135 95.0 98.0 100.0 107.0 308738 30.1 581.51 29141904769 39126831003 3009775234 21639768 0 0 0 8510172322980 8597461346460
ebbrt 8 8 0xd00 135 94.0 97.0 99.0 106.0 312022 30.1 581.52 29400705857 39119940637 3009244415 21697820 0 0 0 8637121467554 8724412518148
ebbrt 9 8 0xd00 135 95.0 98.0 99.0 107.0 309098 30.0 579.54 29274405202 38989866484 2999245444 21455336 0 0 0 8763979050336 8850980505198
ebbrt 0 12 0x1d00 135 88.0 108.0 110.0 114.0 362788 30.1 905.49 34119213746 48347305772 2239508907 26473839 16588 0 178872 8890644174966 8977933688066
ebbrt 1 12 0x1d00 135 90.0 109.0 110.0 115.0 358833 30.1 906.1 33943753449 48523284014 2242635053 26028586 0 0 215586 9020071538660 9107363159556
ebbrt 2 12 0x1d00 135 92.0 109.0 111.0 115.0 353642 30.1 905.03 33413942214 47804437830 2236948470 25689501 0 0 180438 9149443104266 9236733691264
ebbrt 3 12 0x1d00 135 82.0 109.0 111.0 115.0 362395 30.1 908.32 33981193759 49465634359 2251573063 26553034 0 0 150017 9278730452450 9366019040982
ebbrt 4 12 0x1d00 135 90.0 109.0 111.0 115.0 359428 0.0 918.19 34212213653 48889656303 2246208742 26381527 0 0 1721163456 9408148664188 9408148454892
ebbrt 5 12 0x1d00 135 64.0 110.0 111.0 115.0 362799 30.1 910.13 34529360370 50148021169 2256786146 26784061 0 0 122699 9537520179848 9624810546591
ebbrt 6 12 0x1d00 135 90.0 109.0 111.0 115.0 359970 0.0 918.97 34189663418 49083482119 2247840823 26356131 0 0 1726255189 9666906328034 9666906182258
ebbrt 7 12 0x1d00 135 65.0 109.0 111.0 115.0 363986 30.1 909.18 34350975784 49770331475 2253553961 26573335 38106 0 230492 9796372368532 9883660046088
ebbrt 8 12 0x1d00 135 90.0 109.0 111.0 115.0 360090 30.1 907.2 33831858498 49008864795 2247745859 26259085 29290 0 116957 9925782892878 10013072771050
ebbrt 9 12 0x1d00 135 88.0 109.0 110.0 114.0 362475 30.1 907.22 34294953893 49000519190 2246679289 26310781 0 0 233943 10055137212946 10142427760382
ebbrt 0 12 0x1b00 135 61.0 109.0 111.0 115.0 388939 0.0 877.84 36942536036 52449958244 2314265135 28659738 33437 0 1838850183 10184619064442 10184618850142
ebbrt 1 12 0x1b00 135 62.0 110.0 111.0 116.0 373931 30.1 862.78 35642314955 50620221513 2295819329 27445321 0 0 181482 10314597047960 10401887953816
ebbrt 2 12 0x1b00 135 63.0 110.0 111.0 116.0 360461 30.1 858.41 34082219890 48360906148 2272309474 26522708 0 0 164459 10444337179466 10531627345316
ebbrt 3 12 0x1b00 135 61.0 109.0 111.0 115.0 383548 30.1 865.5 36279874705 51721895717 2306057646 28007319 26854 0 155527 10573815755860 10661106602158
ebbrt 4 12 0x1b00 135 61.0 109.0 111.0 115.0 390624 30.1 867.89 36427818542 53171376788 2323296240 29175763 0 0 211381 10704283632691 10791572572832
ebbrt 5 12 0x1b00 135 62.0 110.0 112.0 116.0 373575 30.1 863.69 34852466405 51219448015 2302613265 27642551 0 0 203638 10834452986330 10921742385568
ebbrt 6 12 0x1b00 135 61.0 98.0 110.0 115.0 394289 30.1 868.35 36785565132 53291514341 2324174420 29352944 0 0 223300 10964491456720 11051783700736
ebbrt 7 12 0x1b00 135 62.0 110.0 111.0 116.0 372561 30.1 862.96 34655268338 50681080098 2297466550 27624925 17835 0 242730 11095339569026 11182627498226
ebbrt 8 12 0x1b00 135 62.0 110.0 112.0 116.0 380678 30.1 865.43 35398941366 52361693219 2315744266 28069371 26854 0 150365 11224971882328 11312260884683
ebbrt 9 12 0x1b00 135 60.0 95.0 110.0 114.0 401300 30.1 869.41 37485267814 54017458612 2330540212 29274957 37497 0 178582 11355428188458 11442717926167
ebbrt 0 12 0x1900 135 63.0 65.0 111.0 116.0 421074 30.1 825.67 39377949927 57469084868 2454256854 30759777 0 0 204073 11486084472020 11573375270845
ebbrt 1 12 0x1900 135 64.0 65.0 111.0 116.0 416167 30.1 824.67 38881674581 57016459761 2447933981 30628587 37758 0 199781 11616737904880 11704028462982
ebbrt 2 12 0x1900 135 64.0 65.0 112.0 116.0 406649 30.1 821.8 38200595354 55464251617 2422447365 29638232 16646 0 250038 11747896296102 11835185468811
ebbrt 3 12 0x1900 135 64.0 65.0 112.0 117.0 409335 30.1 823.16 38306257290 56151429010 2434036759 29806716 32509 0 250241 11878926271080 11966216640774
ebbrt 4 12 0x1900 135 64.0 66.0 112.0 117.0 399001 30.1 820.09 37523131004 54587997146 2408940010 29269853 41354 0 216746 12009956745694 12097244985896
ebbrt 5 12 0x1900 135 64.0 69.0 112.0 117.0 393388 30.1 818.78 37285718152 53787144888 2396001823 28665161 16559 0 193749 12140804250164 12228093575968
ebbrt 6 12 0x1900 135 64.0 66.0 112.0 122.0 405514 30.1 822.76 38507397709 55907113682 2417575271 29649436 37671 0 6756275 12271521597370 12358820351660
ebbrt 7 12 0x1900 135 65.0 112.0 113.0 118.0 376005 30.1 815.39 35820734761 51856110731 2364903727 27532769 0 0 129311 12401992757044 12489283166134
ebbrt 8 12 0x1900 135 64.0 65.0 112.0 116.0 413313 30.1 824.08 39067786717 56613961664 2441210868 30018724 29667 0 244151 12532799174452 12620088192332
ebbrt 9 12 0x1900 135 64.0 65.0 112.0 116.0 417407 30.1 825.3 39745284798 57278615598 2451734424 30481425 27724 0 217268 12663864743422 12751154255480
ebbrt 0 12 0x1700 135 66.0 67.0 68.0 115.0 435100 30.1 784.82 41068299399 58923841487 2587727449 31991115 0 0 310474 12794900794630 12882191400432
ebbrt 1 12 0x1700 135 66.0 67.0 68.0 115.0 436522 30.1 784.97 41008361829 58459272387 2573679129 31766310 35032 0 233363 12926049978955 13013340690732
ebbrt 2 12 0x1700 135 66.0 67.0 68.0 114.0 435809 30.1 786.36 41343897732 59147032252 2594098288 31901092 138562 0 245833 13057652502179 13144941289537
ebbrt 3 12 0x1700 135 67.0 67.0 68.0 115.0 434134 30.1 785.63 40789732190 58946104242 2587671860 31890566 67425 0 299918 13189235866976 13276526056139
ebbrt 4 12 0x1700 135 67.0 68.0 69.0 115.0 431380 0.0 797.04 41083936031 59616462378 2610747531 31798336 75487 0 1722015070 13320506998981 13320506755068
ebbrt 5 12 0x1700 135 67.0 67.0 69.0 115.0 433099 30.1 785.4 40886389357 59051022848 2592335621 31761130 68034 0 489259 13452036644639 13539325393917
ebbrt 6 12 0x1700 135 67.0 67.0 68.0 114.0 434750 30.1 785.98 40888876015 59470770033 2605184446 31769560 71021 0 276312 13583246441338 13670538553504
