sys i itr dvfs rapl QPS time joule ins cyc refcyc llcm c3 c6 c7 read_5th read_10th read_50th read_90th read_95th read_99th RDTSC_START RDTSC_END
linux 1 300 0x1b00 135 400102.2 30.0 3013.94 270227263119 456073128548 516109820759 755598682 3696084423 0 281232988917 82.2 101.8 221.2 333.4 356.4 394.7 150469847391085 150556860717248
linux 2 300 0x1b00 135 399801.7 30.0 3098.88 259734815118 458917943180 511811181296 752715297 3186531020 0 277271922939 75.3 93.0 211.2 325.6 346.1 373.9 150660650670653 150747662951271
linux 3 300 0x1b00 135 400202.0 30.0 3101.58 274809710499 458106718961 501217420657 692380684 2713050572 0 281006289566 75.4 92.8 211.4 324.7 343.5 368.1 150851140690529 150938154963907
linux 4 300 0x1b00 135 400012.6 30.01 3209.52 261223089302 456806054901 512757301482 756318174 3215219241 0 283267263807 78.8 97.5 216.0 328.9 350.6 385.8 151042250561839 151129265174931
linux 0 300 0x1b00 135 599640.3 30.0 3297.16 341954030753 594253450425 658297986182 1160286836 2423724039 0 281822819569 92.7 113.6 231.6 340.6 362.8 403.8 153136523263318 153223537114682
linux 1 300 0x1b00 135 599606.1 30.0 3393.43 374508222286 634970547663 687683581492 1365734768 3676553590 0 289489990630 81.5 101.4 217.6 327.4 350.2 393.0 153327962364104 153414975564629
linux 2 300 0x1b00 135 599779.2 30.0 3375.85 354567377766 613517166715 673424110856 1253730317 2447940286 0 293625973066 84.8 105.7 223.8 331.4 355.0 396.7 153519189443919 153606201470407
linux 3 300 0x1b00 135 600081.7 30.0 3373.63 355301220516 611399987266 666700075852 1254853168 2417700797 0 294513639808 85.7 106.5 223.0 331.8 355.9 397.2 153710144080277 153797158185692
linux 4 300 0x1b00 135 599998.7 30.0 3353.8 365796632428 609387490168 663181868294 1251868444 2997849596 0 280467049617 85.3 106.5 224.2 332.3 356.5 397.9 153901983599659 153988995894204
linux 0 300 0x1900 135 200007.4 30.0 2502.63 164539485339 293535137167 375870440140 404184128 2786952142 0 309377316338 80.4 98.6 219.7 334.2 354.7 385.3 198928367486479 199015379703539
linux 1 300 0x1900 135 199922.2 30.0 2521.86 155551059529 288880269522 369261358700 413388614 2337256102 0 306603720987 80.2 98.2 219.6 334.1 354.7 385.5 199121313858083 199208327614061
linux 2 300 0x1900 135 199857.4 30.0 2501.62 173448586745 296724499163 379675258265 449551387 3745843609 0 309518002907 79.9 98.3 218.5 333.5 354.3 385.7 199314823688843 199401837527052
linux 3 300 0x1900 135 200090.8 30.0 2518.9 158788148048 290983108955 372480851874 406574248 2352654551 0 305521007031 80.4 98.6 218.6 334.0 354.3 383.2 199508054468903 199595068545655
linux 4 300 0x1900 135 200068.0 30.0 2523.42 156416829769 288973543335 370216023301 417486845 2716470803 0 303123088613 80.6 98.6 220.0 334.0 354.6 385.7 199702580919890 199789594965446
linux 0 300 0x1900 135 399919.8 30.0 2870.95 273592801201 456774660760 539140159594 728923307 2882499805 0 303841216367 76.7 94.7 212.8 326.0 345.7 373.1 201836064495092 201923078817992
linux 1 300 0x1900 135 400070.1 30.0 3013.78 269310542334 455724518179 540289382614 781122794 3179927604 0 313414310841 79.1 98.0 216.1 328.5 350.1 385.8 202031006275033 202118019429715
linux 2 300 0x1900 135 399915.3 30.0 2870.42 265002806024 454813053517 539280668886 742593057 3198804168 0 318897260772 77.9 96.1 214.6 327.2 347.8 377.5 202224249259090 202311263133502
linux 3 300 0x1900 135 399900.6 30.0 2847.69 274487974177 454254169881 536863180717 726885624 3743376434 0 294229986110 77.6 95.9 213.1 326.1 346.3 373.6 202419173382164 202506186776443
linux 4 300 0x1900 135 399930.3 30.0 2840.16 253128472355 450658900444 536620228374 781340961 2439248464 0 292409835475 80.0 99.4 218.9 330.7 352.5 387.4 202612497538232 202699510247570
linux 0 300 0x1900 135 599862.8 30.0 3079.48 346676927992 586035583000 690703469116 1196914013 2904679092 0 304502201013 95.3 116.2 232.9 343.0 364.0 403.7 204747831158107 204834843102257
linux 1 300 0x1900 135 599633.6 30.0 3017.43 353579365518 583905266726 709989206760 1163836000 3823195831 0 295526385986 106.8 128.9 245.5 354.2 378.2 427.1 204943128078326 205030140273378
linux 2 300 0x1900 135 599610.3 30.0 3098.5 356627583776 605880895338 710291407640 1255692169 2979871742 0 301902194529 87.4 108.2 225.1 333.3 358.1 400.6 205136708968754 205223721593621
linux 3 300 0x1900 135 600134.1 30.0 3042.96 352788459367 587349861760 702279325079 1219934573 2874104450 0 306393394804 99.5 120.5 236.7 345.8 366.6 408.4 205331416464301 205418427348245
linux 4 300 0x1900 135 599853.2 30.0 3109.73 366648450250 612656434687 721685506596 1290880946 2861571607 0 286735679264 85.4 106.1 222.8 331.3 356.1 399.0 205525479770289 205612493488466
linux 0 300 0x1700 135 200112.3 30.0 2331.03 155017505284 286331642665 388244701367 442546951 3250177465 0 323847806779 80.8 98.7 218.9 334.1 354.4 383.6 453671689730955 453758701761051
linux 1 300 0x1700 135 200115.2 30.01 2306.28 155304685481 283581032069 387077979399 410474954 2347296598 0 320025156090 81.4 100.1 220.1 335.0 355.2 385.5 453868942343995 453955956814240
linux 2 300 0x1700 135 200083.0 30.0 2335.62 173968322087 292298202751 398628025130 440819999 3425780643 0 317318126411 80.8 99.0 219.8 334.4 354.8 385.5 454066540505283 454153553742810
linux 3 300 0x1700 135 200205.4 30.0 2342.54 151820785464 282452844329 386297397419 401320901 2392064826 0 311950342585 82.8 101.1 223.1 336.4 356.0 387.4 454263947803705 454350961451710
linux 4 300 0x1700 135 199940.9 30.0 2337.11 167340046119 290195080381 394938819478 397207476 3135352168 0 321436955318 80.7 99.6 219.5 334.3 354.5 383.4 454458886039994 454545899770976
linux 0 300 0x1700 135 399945.2 30.0 2650.25 267236540128 449667135717 576548097288 737837868 3281570690 0 326261296022 80.2 98.9 215.7 328.3 349.5 381.6 456618135484912 456705149399765
linux 1 300 0x1700 135 399976.6 30.0 2611.68 260830379891 447629443893 580232840681 772115742 3457609448 0 331397329103 82.3 101.3 219.9 331.6 353.9 390.8 456816015129127 456903029023866
linux 2 300 0x1700 135 399790.5 30.0 2590.13 268332408727 442213868731 572726815428 766115953 3794429426 0 324634658733 83.3 102.8 221.7 333.0 356.5 395.7 457014578564864 457101592169587
linux 3 300 0x1700 135 399896.9 30.0 2578.63 273675385957 445210071564 573361240221 801445926 3293420264 0 323504091674 85.1 104.3 223.8 334.8 357.3 394.5 457212300553226 457299313773843
linux 4 300 0x1700 135 400019.0 30.0 2599.35 256914312146 433983264268 556064172502 691014651 2800994116 0 328875475502 81.8 100.3 218.4 330.1 351.3 384.2 457409165692222 457496180033094
linux 0 300 0x1700 135 600049.0 30.01 2833.19 355729371676 576568354213 738570584046 1123619227 3372303541 0 319930723129 97.4 118.9 234.7 343.3 364.8 405.2 459579345419088 459666360066605
linux 1 300 0x1700 135 599715.4 30.0 2802.12 354777630360 573400815944 738190320995 1140116308 3013925224 0 330629282257 104.8 126.8 242.8 351.9 373.4 422.8 459775804290470 459862817259571
linux 2 300 0x1700 135 600010.3 30.0 2835.87 343406589723 574145976428 739292840240 1131935361 2797645080 0 333926542237 94.5 116.5 233.7 343.7 365.7 412.1 459972641930151 460059654511349
linux 3 300 0x1700 135 599992.1 30.0 2816.45 353946958323 585964947888 752335426419 1279314989 3164105436 0 328279712842 97.9 119.3 237.1 346.7 368.6 421.8 460169573542376 460256587673141
linux 4 300 0x1700 135 599699.9 30.0 2844.84 349494422434 586567672166 744325064196 1204365478 2768062528 0 325473866243 88.7 109.6 226.6 334.0 359.7 403.5 460366725584896 460453738404307
linux 0 400 0x1d00 135 200056.2 30.0 2871.76 147299971064 282631257431 323589712985 411163381 2514619522 0 219187111743 85.2 108.5 271.9 424.5 444.5 484.1 105768343123377 105855357373850
linux 1 400 0x1d00 135 200128.3 30.0 2878.73 161476908265 283716475479 323505892371 411614373 2977346277 0 224769651154 85.4 107.8 269.2 425.1 445.2 484.7 105949382522531 106036396943967
linux 2 400 0x1d00 135 200186.1 30.0 2889.2 156155578162 281303778122 321243698071 409118162 2895163322 0 222738522590 85.7 108.8 271.0 425.5 444.8 484.3 106131617068983 106218630495080
linux 3 400 0x1d00 135 200109.6 30.0 2877.05 151136004596 280248783006 321478662277 405969131 2216151812 0 221203847346 86.4 109.3 271.4 426.2 445.7 484.8 106312200921332 106399213391213
linux 4 400 0x1d00 135 200046.4 30.0 2851.08 152126227554 277769407176 318053810707 392610638 2685614832 0 225836440427 85.9 109.1 271.6 425.4 445.1 484.8 106493099654280 106580113665006
linux 0 400 0x1d00 135 399965.1 30.0 3383.01 266854878609 460776915229 469762035462 755121105 3242673135 0 231499601810 76.6 98.8 257.7 408.1 431.6 470.2 108484085317561 108571099311309
linux 1 400 0x1d00 135 400058.2 30.01 3345.04 254505167748 450662573231 464420052617 714345485 2767178521 0 225039062140 76.9 99.5 257.4 409.8 433.3 474.2 108667070536164 108754085162303
linux 2 400 0x1d00 135 400024.4 30.0 3341.55 260141094092 448283647887 458876806611 713087638 2487972176 0 230795866901 76.2 98.4 256.2 408.9 432.1 471.0 108847846981016 108934861214971
linux 3 400 0x1d00 135 399948.9 30.0 3365.81 265508016792 455506917762 458232032356 805547301 2999961434 0 223262182985 77.3 99.6 257.5 409.0 431.7 468.9 109029410863268 109116423321327
linux 4 400 0x1d00 135 399878.2 30.0 3353.42 260099023726 455024761802 468937198815 775535378 2619208312 0 227524454041 79.0 102.4 261.9 412.5 434.9 476.3 109210254327140 109297268222256
linux 0 400 0x1d00 135 599363.4 30.0 3680.04 371643688949 630227930636 632527413480 1317904565 2408452436 0 220845910902 84.5 109.6 266.4 410.3 435.4 480.7 111209163941219 111296177060531
linux 1 400 0x1d00 135 599917.8 30.0 3892.37 380767272942 663499027767 664052403605 1427683674 3891353661 0 229308573568 80.3 102.9 257.5 402.2 428.2 470.4 111391517108380 111478530957531
linux 2 400 0x1d00 135 599741.4 30.0 3705.35 359780068600 630421436359 631848137084 1386954966 3131542090 0 226563123848 85.6 109.0 264.3 410.1 435.3 481.3 111573023413970 111660034035016
linux 3 400 0x1d00 135 599927.1 30.0 3752.36 369764858152 647542985907 648170074003 1328472562 2386378593 0 237412624090 79.3 103.1 258.0 403.0 429.3 471.4 111754935546568 111841949783148
linux 4 400 0x1d00 135 599659.0 30.0 3747.12 375223879193 650099991806 650949637902 1331369401 2675996141 0 222828541287 78.8 102.1 258.5 402.1 428.3 471.0 111936455086152 112023467484647
linux 0 400 0x1b00 135 200015.5 30.0 2660.45 149343910281 277316608568 331679198315 416271068 2407522522 0 232264110395 87.3 109.8 270.8 424.7 444.7 484.0 155998788706329 156085800705738
linux 1 400 0x1b00 135 199949.4 30.0 2663.16 145386955903 276822315525 334638944463 375112707 2177708136 0 236822331816 87.2 111.0 272.9 426.5 445.8 485.1 156182168983303 156269182982711
linux 2 400 0x1b00 135 200066.0 30.0 2654.46 153218898346 273322922622 327559654471 407073880 2884964689 0 231297025065 87.7 110.4 272.3 425.7 445.2 484.5 156365589427084 156452602351679
linux 3 400 0x1b00 135 200078.1 30.0 2642.56 149810605661 278690846485 337151152229 402720833 2600612033 0 236738967314 87.1 110.3 271.3 426.9 446.4 485.1 156548627080179 156635639919231
linux 4 400 0x1b00 135 200053.2 30.0 2640.63 157512757332 277336372201 334570381619 386505457 3169075311 0 241321651424 88.1 110.8 270.9 427.3 448.2 485.5 156731340443024 156818351164481
linux 0 400 0x1b00 135 400035.3 30.0 3060.17 264079062476 447099671674 492585433632 747181392 3475467039 0 234500538485 80.5 103.3 262.5 413.4 435.7 477.1 158750917296513 158837929750378
linux 1 400 0x1b00 135 399862.6 30.01 3113.5 261787857148 459064689694 496978195669 823069570 2825150768 0 234144713995 78.3 100.0 258.0 408.5 431.6 469.4 158935013415638 159022028258595
linux 2 400 0x1b00 135 399841.7 30.01 3067.1 268797718263 453028610141 500638824982 772061816 3000349744 0 233400462693 82.4 105.1 262.5 414.0 436.6 479.4 159119074816674 159206089451851
linux 3 400 0x1b00 135 399855.3 30.0 3078.23 268326654930 450334657589 489159807414 813668611 3249987051 0 234788130557 80.8 103.6 261.5 412.6 435.2 476.4 159301982073797 159388993755561
linux 4 400 0x1b00 135 399899.0 30.01 3084.48 260653288880 449844345043 489838662585 748340828 2766946811 0 248909816944 78.4 100.6 258.9 409.5 432.4 471.6 159486696372055 159573711634864
linux 0 400 0x1b00 135 599606.2 30.0 3401.82 360183743668 615261096913 663569782879 1322632624 3199861943 0 246080767300 89.1 114.2 270.0 414.2 439.2 485.5 161508860091895 161595873174238
linux 1 400 0x1b00 135 599690.2 30.0 3430.43 369645892680 631400198917 679052641280 1331545706 3664579171 0 240073268182 82.6 107.5 262.6 405.1 432.5 478.5 161693075373557 161780088829617
linux 2 400 0x1b00 135 599907.0 30.0 3392.43 355122636605 617874381467 664642655279 1371539734 2511393040 0 239031628898 86.4 112.1 267.1 414.2 439.1 485.3 161876061274838 161963073844330
linux 3 400 0x1b00 135 600140.7 30.0 3411.71 377286962499 633958232868 681858286706 1282997707 3017895875 0 241080980221 82.8 107.0 260.7 404.5 431.7 477.5 162059901670760 162146916051210
linux 4 400 0x1b00 135 599825.3 30.01 3418.91 364707598823 626942836205 674111835097 1253264441 2739770331 0 242316385499 81.5 105.9 261.2 403.7 430.2 473.7 162243757480418 162330772310106
linux 0 400 0x1900 135 199873.6 30.0 2598.88 158136407218 279093616861 356369376365 391658110 3651100377 0 252242834214 90.2 112.6 274.6 427.8 449.4 485.5 207665628199724 207752640988809
linux 1 400 0x1900 135 199918.2 30.0 2450.96 150011524973 276683149164 353920034683 387820735 2346560056 0 260359867862 89.4 112.2 273.7 428.3 449.6 485.7 207850681082527 207937692882112
linux 2 400 0x1900 135 199868.7 30.0 2499.5 160517392919 280135268801 353693524615 415805679 3869997452 0 255780632084 87.4 110.1 271.3 425.6 444.6 484.0 208036981497788 208123995554095
linux 3 400 0x1900 135 199950.9 30.0 2455.2 144990181360 275118004227 353047418767 393785996 2397953218 0 249284590179 87.5 110.6 273.4 427.6 449.1 485.4 208222924447069 208309938660837
linux 4 400 0x1900 135 200075.5 30.0 2456.45 143014327237 275630851909 353675640605 396965601 2696259717 0 246794949401 88.0 110.8 273.4 425.4 445.2 485.0 208408210039842 208495223971651
linux 0 400 0x1900 135 399903.9 30.0 2833.77 264538428027 442364454172 522731411842 691649896 3137839933 0 257711988758 81.7 104.7 262.5 412.8 435.4 476.6 210456835041367 210543849369869
linux 1 400 0x1900 135 400019.0 30.0 2868.39 255765881488 444007039056 522853431691 766255384 3264712642 0 258402247425 81.6 104.6 262.9 413.2 435.5 477.3 210644162691846 210731175961778
linux 2 400 0x1900 135 399919.7 30.0 2858.33 256442388131 449041185322 524760766157 818138943 2633351351 0 266767785031 81.3 105.3 260.4 411.5 434.3 475.0 210830529519477 210917543834763
linux 3 400 0x1900 135 399904.6 30.0 2782.41 263802127062 436427445141 525699108108 719922181 3266524562 0 250542289729 86.1 110.1 267.2 418.3 440.1 483.5 211016811874124 211103825415560
linux 4 400 0x1900 135 400132.2 30.0 2786.17 246882625677 432621448799 521300804142 796333578 2836588455 0 253714963766 91.2 114.9 274.3 423.5 445.0 488.2 211202900623939 211289912571906
linux 0 400 0x1900 135 599655.2 30.0 3163.22 364322404162 637702281846 740148273656 1444269302 3310764410 0 262574786971 84.9 109.1 264.8 407.4 434.6 482.7 213260046489555 213347060015749
linux 1 400 0x1900 135 599753.1 30.0 3169.77 370126531192 626651546458 727572317545 1289771611 3062516609 0 246057320336 82.9 106.4 261.3 405.0 432.0 477.7 213448353382204 213535367622381
linux 2 400 0x1900 135 600146.6 30.0 3140.85 360190995214 616692763325 715939953168 1306048994 2867847149 0 262209541744 86.8 111.9 267.6 408.9 435.8 482.5 213634134896655 213721147863796
linux 3 400 0x1900 135 599983.3 30.0 3117.38 363944698896 598247137133 697516167299 1224376087 3837035182 0 245825649486 90.4 117.2 272.3 415.5 440.2 485.3 213821356154623 213908368082003
linux 4 400 0x1900 135 599912.2 30.0 3158.16 377671505340 633851648907 735674770254 1310778794 3115530291 0 249062305005 83.0 107.0 261.3 405.0 432.8 478.8 214008567588060 214095580781113
linux 0 400 0x1700 135 199723.5 30.0 2292.09 153948889766 273639084462 370620500917 405749807 3135631206 0 276277877759 90.0 112.2 274.3 426.0 445.6 484.6 462544182691068 462631195668337
linux 1 400 0x1700 135 199980.1 30.0 2287.57 158762499790 275225164140 374099638515 410321692 3269575362 0 274257554189 91.1 113.6 276.7 428.7 450.8 485.8 462733084800182 462820097255787
linux 2 400 0x1700 135 200060.0 30.0 2261.15 155284910177 269799510648 366813921187 394989887 3559568605 0 259909157054 90.8 113.8 276.8 428.3 449.9 485.8 462921898568754 463008910302842
linux 3 400 0x1700 135 200102.6 30.0 2301.73 152886128901 276073812335 373403137917 420236786 3192073790 0 259152772906 89.5 112.2 275.3 426.8 445.9 484.9 463109460530942 463196474079141
linux 4 400 0x1700 135 200070.0 30.0 2271.64 147116423107 269805157619 367429292922 392978610 3355355738 0 270182030808 91.9 114.9 276.1 428.6 451.4 486.5 463298153215950 463385165953093
linux 0 400 0x1700 135 400017.6 30.0 2586.19 253714077729 424777093486 546010245819 777893110 3073529417 0 277648133240 91.3 115.1 273.8 423.5 445.2 487.8 465379876135327 465466889458996
linux 1 400 0x1700 135 399933.4 30.01 2619.86 253120182104 434995911319 554159573751 755325110 2362375206 0 274668693946 84.8 107.2 264.3 414.1 436.2 478.8 465570369291650 465657383972873
linux 2 400 0x1700 135 400168.2 30.0 2597.63 263008628269 434944696627 556017605868 762236801 3748268560 0 279579866218 86.8 110.4 268.1 417.4 439.4 482.9 465759690889722 465846704646489
linux 3 400 0x1700 135 399952.9 30.0 2638.24 252585328540 433449657141 550125589825 748731531 2695030059 0 279173327282 83.5 107.0 263.6 414.1 436.2 477.8 465948746247232 466035759461093
linux 4 400 0x1700 135 399906.8 30.01 2621.51 266143671646 440125715242 561920997451 777185372 3158630816 0 263607077438 85.2 108.4 264.6 414.5 437.2 480.7 466137560162168 466224574735650
linux 0 400 0x1700 135 599916.0 30.0 2906.7 362922842418 611063182451 770897954117 1346289647 2928595247 0 279667959924 88.4 113.3 268.8 412.1 438.5 486.9 468221275812808 468308289420988
linux 1 400 0x1700 135 599799.3 30.0 2910.84 368024458786 616718043260 778026672927 1419363587 3442543861 0 265188165848 90.3 114.8 269.7 413.4 440.0 489.7 468411000081188 468498013369098
linux 2 400 0x1700 135 599899.1 30.0 2924.84 367197083537 623568921846 786578340972 1374207178 2660100719 0 282098076752 86.0 110.9 264.3 406.5 434.4 482.8 468600705067762 468687719423404
