i rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c3 c6 c7 joules timestamp
360 0 0 0 0 0 0 0 0 0 0 0 0 1081560640569
361 2 8300 6 8300 0 0 0 0 0 0 0 0 1081560658248
362 0 0 0 0 0 0 0 0 0 0 0 0 1081560676286
363 0 0 0 0 0 0 0 0 0 0 0 0 1081560723715
364 1 60 0 0 0 0 0 0 0 0 0 0 1081560734362
365 1 60 0 0 0 0 0 0 0 0 0 0 1081560752627
366 2 8300 6 8300 0 0 0 0 0 0 0 0 1081560770004
367 0 0 0 0 0 0 0 0 0 0 0 0 1081560793736
368 0 0 0 0 0 0 0 0 0 0 0 0 1081560832354
369 2 120 0 0 0 0 0 0 0 0 0 0 1081560850160
370 0 0 0 0 0 0 0 0 0 0 0 0 1081560901888
371 2 8300 6 8300 0 0 0 0 0 0 0 0 1081560920912
372 0 0 0 0 0 0 0 0 0 0 0 0 1081560931593
373 0 0 0 0 0 0 0 0 0 0 0 0 1081560949408
374 0 0 0 0 0 0 0 0 0 0 0 0 1081560985049
375 2 120 0 0 0 0 0 0 0 0 0 0 1081561003290
376 0 0 0 0 0 0 0 0 0 0 0 0 1081561021223
377 2 8300 6 8300 0 0 0 0 0 0 0 0 1081561056110
378 0 0 0 0 0 0 0 0 0 0 0 0 1081561086009
379 0 0 0 0 0 0 0 0 0 0 0 0 1081561138270
380 2 120 0 0 0 0 0 0 0 0 0 0 1081561150329
381 2 8300 6 8300 0 0 0 0 0 0 0 0 1081561167936
382 0 0 0 0 0 0 0 0 0 0 0 0 1081561191678
383 0 0 0 0 0 0 0 0 0 0 0 0 1081561230286
384 1 60 0 0 0 0 0 0 0 0 0 0 1081561248097
385 1 60 0 0 0 0 0 0 0 0 0 0 1081561265903
386 1 5846 2 54 0 0 0 0 0 0 0 0 1081561316820
387 1 2454 4 8246 0 0 0 0 0 0 0 0 1081561356249
388 0 0 0 0 0 0 0 0 0 0 0 0 1081561391901
389 2 120 0 0 0 0 0 0 0 0 0 0 1081561409687
390 0 0 0 0 0 0 0 0 0 0 0 0 1081561427531
391 2 8300 6 8300 0 0 0 0 0 0 0 0 1081561446160
392 0 0 0 0 0 0 0 0 0 0 0 0 1081561463143
393 0 0 0 0 0 0 0 0 0 0 0 0 1081561480969
394 0 0 0 0 0 0 0 0 0 0 0 0 1081561507698
395 2 120 0 0 0 0 0 0 0 0 0 0 1081561526035
396 0 0 0 0 0 0 0 0 0 0 0 0 1081561543609
397 2 8300 6 8300 0 0 0 0 0 0 0 0 1081561577791
398 0 0 0 0 0 0 0 0 0 0 0 0 1081561605678
399 0 0 0 0 0 0 0 0 0 0 0 0 1081561667089
400 4 8420 6 8300 0 0 0 0 0 0 0 0 1081561684630
401 0 0 0 0 0 0 0 0 0 0 0 0 1081561708380
402 0 0 0 0 0 0 0 0 0 0 0 0 1081561746990
403 1 60 0 0 0 0 0 0 0 0 0 0 1081561764796
404 1 60 0 0 0 0 0 0 0 0 0 0 1081561782625
405 2 8300 6 8300 0 0 0 0 0 0 0 0 1081561834847
406 0 0 0 0 0 0 0 0 0 0 0 0 1081561846215
407 0 0 0 0 0 0 0 0 0 0 0 0 1081561864050
408 2 120 0 0 0 0 0 0 0 0 0 0 1081561881856
409 0 0 0 0 0 0 0 0 0 0 0 0 1081561899671
410 1 60 0 0 0 0 0 0 0 0 0 0 1081561917497
411 2 8300 6 8300 0 0 0 0 0 0 0 0 1081561936443
412 0 0 0 0 0 0 0 0 0 0 0 0 1081561953127
413 0 0 0 0 0 0 0 0 0 0 0 0 1081561970953
414 0 0 0 0 0 0 0 0 0 0 0 0 1081562006585
415 1 60 0 0 0 0 0 0 0 0 0 0 1081562024449
416 2 8300 6 8300 0 0 0 0 0 0 0 0 1081562058582
417 0 0 0 0 0 0 0 0 0 0 0 0 1081562120064
418 1 60 0 0 0 0 0 0 0 0 0 0 1081562133038
419 1 60 0 0 0 0 0 0 0 0 0 0 1081562151351
420 2 8300 6 8300 0 0 0 0 0 0 0 0 1081562168688
421 0 0 0 0 0 0 0 0 0 0 0 0 1081562189467
422 0 0 0 0 0 0 0 0 0 0 0 0 1081562231023
